"site","site2","Date_time","degf_avg","degf_lo","degf_hi","rh_avg","degc_avg","Yr","Mnth","Julian","Hr"
"UCKearney","D",2019-06-10 20:00:00,78.07,76.5,80.2,62.25,25.5944444444444,2019,"Jun",161,20
"UCKearney","D",2019-06-10 21:00:00,74.85,73.4,76.8,71.32,23.8055555555556,2019,"Jun",161,21
"UCKearney","D",2019-06-10 22:00:00,74.25,72.9,76.3,72.14,23.4722222222222,2019,"Jun",161,22
"UCKearney","D",2019-06-10 23:00:00,72.75,71.1,76.8,71.47,22.6388888888889,2019,"Jun",161,23
"UCKearney","D",2019-06-11 00:00:00,69.98,68.5,71.4,78.98,21.1,2019,"Jun",162,0
"UCKearney","D",2019-06-11 01:00:00,68.26,67.8,69.1,83.64,20.1444444444444,2019,"Jun",162,1
"UCKearney","D",2019-06-11 02:00:00,67.66,66.6,68.7,79.26,19.8111111111111,2019,"Jun",162,2
"UCKearney","D",2019-06-11 03:00:00,65.84,64.6,67.1,84.62,18.8,2019,"Jun",162,3
"UCKearney","D",2019-06-11 04:00:00,64.12,63.7,65.1,89.49,17.8444444444444,2019,"Jun",162,4
"UCKearney","D",2019-06-11 05:00:00,64.33,63.9,64.9,89.64,17.9611111111111,2019,"Jun",162,5
"UCKearney","D",2019-06-11 06:00:00,66.68,64.9,69.8,85.65,19.2666666666667,2019,"Jun",162,6
"UCKearney","D",2019-06-11 07:00:00,74.04,71.1,77,65.53,23.3555555555556,2019,"Jun",162,7
"UCKearney","D",2019-06-11 08:00:00,77.7,76.8,79,58.9,25.3888888888889,2019,"Jun",162,8
"UCKearney","D",2019-06-11 09:00:00,80.63,78.8,83.7,55.43,27.0166666666667,2019,"Jun",162,9
"UCKearney","D",2019-06-11 10:00:00,86.56,84.9,89.1,47.78,30.3111111111111,2019,"Jun",162,10
"UCKearney","D",2019-06-11 11:00:00,89.68,88,91,47.17,32.0444444444444,2019,"Jun",162,11
"UCKearney","D",2019-06-11 12:00:00,94.4,91.4,97.2,37.33,34.6666666666667,2019,"Jun",162,12
"UCKearney","D",2019-06-11 13:00:00,97.11,95.5,98.4,30.69,36.1722222222222,2019,"Jun",162,13
"UCKearney","D",2019-06-11 14:00:00,95.58,90.3,97.7,35.96,35.3222222222222,2019,"Jun",162,14
"UCKearney","D",2019-06-11 15:00:00,100.51,97.7,102.7,31.85,38.0611111111111,2019,"Jun",162,15
"UCKearney","D",2019-06-11 16:00:00,93.97,86.9,100,37.88,34.4277777777778,2019,"Jun",162,16
"UCKearney","D",2019-06-11 17:00:00,89.53,88.3,91.4,45.68,31.9611111111111,2019,"Jun",162,17
"UCKearney","D",2019-06-11 18:00:00,85.41,82.2,90.3,51.52,29.6722222222222,2019,"Jun",162,18
"UCKearney","D",2019-06-11 19:00:00,81.13,79.7,82.6,64.83,27.2944444444444,2019,"Jun",162,19
"UCKearney","D",2019-06-11 20:00:00,77.75,75.9,80.1,71.73,25.4166666666667,2019,"Jun",162,20
"UCKearney","D",2019-06-11 21:00:00,75.42,74.1,76.6,77.02,24.1222222222222,2019,"Jun",162,21
"UCKearney","D",2019-06-11 22:00:00,74.38,72.7,75.2,77.24,23.5444444444444,2019,"Jun",162,22
"UCKearney","D",2019-06-11 23:00:00,72.21,71.6,73,82.54,22.3388888888889,2019,"Jun",162,23
"UCKearney","D",2019-06-12 00:00:00,72.09,71.6,72.7,80.95,22.2722222222222,2019,"Jun",163,0
"UCKearney","D",2019-06-12 01:00:00,70.83,69.6,72.1,81.58,21.5722222222222,2019,"Jun",163,1
"UCKearney","D",2019-06-12 02:00:00,69.18,68.5,70.2,88.25,20.6555555555556,2019,"Jun",163,2
"UCKearney","D",2019-06-12 03:00:00,68.39,67.6,69.3,91.25,20.2166666666667,2019,"Jun",163,3
"UCKearney","D",2019-06-12 04:00:00,67.88,67.5,68.4,91.4,19.9333333333333,2019,"Jun",163,4
"UCKearney","D",2019-06-12 05:00:00,67.83,67.5,68.5,90.93,19.9055555555556,2019,"Jun",163,5
"UCKearney","D",2019-06-12 06:00:00,70.12,68.4,72.3,85.01,21.1777777777778,2019,"Jun",163,6
"UCKearney","D",2019-06-12 07:00:00,75.05,73.4,76.8,71.97,23.9166666666667,2019,"Jun",163,7
"UCKearney","D",2019-06-12 08:00:00,79.7,77.9,82,61.37,26.5,2019,"Jun",163,8
"UCKearney","D",2019-06-12 09:00:00,84.57,83.1,86.5,53.43,29.2055555555556,2019,"Jun",163,9
"UCKearney","D",2019-06-12 10:00:00,89.46,87.4,91,44.94,31.9222222222222,2019,"Jun",163,10
"UCKearney","D",2019-06-12 11:00:00,94.07,91.8,95.9,39.59,34.4833333333333,2019,"Jun",163,11
"UCKearney","D",2019-06-12 12:00:00,97.54,96.4,98.4,35.75,36.4111111111111,2019,"Jun",163,12
"UCKearney","D",2019-06-12 13:00:00,99.26,97.5,101.7,35.31,37.3666666666667,2019,"Jun",163,13
"UCKearney","D",2019-06-12 14:00:00,101.36,98.1,102.9,33.76,38.5333333333333,2019,"Jun",163,14
"UCKearney","D",2019-06-12 15:00:00,102.38,99.1,104.9,29.26,39.1,2019,"Jun",163,15
"UCKearney","D",2019-06-12 16:00:00,102.05,97,107.1,30.02,38.9166666666667,2019,"Jun",163,16
"UCKearney","D",2019-06-12 17:00:00,97.65,95,100.4,31.56,36.4722222222222,2019,"Jun",163,17
"UCKearney","D",2019-06-12 18:00:00,97.06,92.8,101.8,32.95,36.1444444444444,2019,"Jun",163,18
"UCKearney","D",2019-06-12 19:00:00,94.76,90.5,99.1,31.52,34.8666666666667,2019,"Jun",163,19
"UCKearney","D",2019-06-12 20:00:00,89.89,86.9,92.3,36.38,32.1611111111111,2019,"Jun",163,20
"UCKearney","D",2019-06-12 21:00:00,86.79,86,87.8,37.13,30.4388888888889,2019,"Jun",163,21
"UCKearney","D",2019-06-12 22:00:00,82.73,76.5,86.4,46.17,28.1833333333333,2019,"Jun",163,22
"UCKearney","D",2019-06-12 23:00:00,74.28,72.3,76.5,66.77,23.4888888888889,2019,"Jun",163,23
"UCKearney","D",2019-06-13 00:00:00,71.54,70.3,72.9,75.57,21.9666666666667,2019,"Jun",164,0
"UCKearney","D",2019-06-13 01:00:00,69.87,68.9,70.9,82.71,21.0388888888889,2019,"Jun",164,1
"UCKearney","D",2019-06-13 02:00:00,68.59,68.2,69.4,86.45,20.3277777777778,2019,"Jun",164,2
"UCKearney","D",2019-06-13 03:00:00,67.64,66.9,68.7,88.48,19.8,2019,"Jun",164,3
"UCKearney","D",2019-06-13 04:00:00,66.61,65.8,67.5,88.42,19.2277777777778,2019,"Jun",164,4
"UCKearney","D",2019-06-13 05:00:00,65.92,65.5,66.6,88.82,18.8444444444444,2019,"Jun",164,5
"UCKearney","D",2019-06-13 06:00:00,68.03,66.9,69.3,75.63,20.0166666666667,2019,"Jun",164,6
"UCKearney","D",2019-06-13 07:00:00,71.52,70.2,73,64.58,21.9555555555556,2019,"Jun",164,7
"UCKearney","D",2019-06-13 08:00:00,75.29,73.8,77,58.3,24.05,2019,"Jun",164,8
"UCKearney","D",2019-06-13 09:00:00,79.13,77.7,80.6,53.18,26.1833333333333,2019,"Jun",164,9
"UCKearney","D",2019-06-13 10:00:00,82.63,81.5,83.8,51.58,28.1277777777778,2019,"Jun",164,10
"UCKearney","D",2019-06-13 11:00:00,85.98,84.7,87.3,47.87,29.9888888888889,2019,"Jun",164,11
"UCKearney","D",2019-06-13 12:00:00,89.33,87.8,91.6,43.88,31.85,2019,"Jun",164,12
"UCKearney","D",2019-06-13 13:00:00,92.46,91.2,93.9,35.89,33.5888888888889,2019,"Jun",164,13
"UCKearney","D",2019-06-13 14:00:00,94.92,94.1,96.3,33.97,34.9555555555556,2019,"Jun",164,14
"UCKearney","D",2019-06-13 15:00:00,96.13,94.3,97.3,40.17,35.6277777777778,2019,"Jun",164,15
"UCKearney","D",2019-06-13 16:00:00,96.54,94.3,98.2,42.08,35.8555555555556,2019,"Jun",164,16
"UCKearney","D",2019-06-13 17:00:00,95.6,94.5,96.4,32.26,35.3333333333333,2019,"Jun",164,17
"UCKearney","D",2019-06-13 18:00:00,94.9,93.2,96.1,25.54,34.9444444444444,2019,"Jun",164,18
"UCKearney","D",2019-06-13 19:00:00,90.53,88,93.6,32.23,32.5166666666667,2019,"Jun",164,19
"UCKearney","D",2019-06-13 20:00:00,86.54,84.7,88.5,37.67,30.3,2019,"Jun",164,20
"UCKearney","D",2019-06-13 21:00:00,82.67,79.5,84.9,44.31,28.15,2019,"Jun",164,21
"UCKearney","D",2019-06-13 22:00:00,78.42,77.9,79.7,52.2,25.7888888888889,2019,"Jun",164,22
"UCKearney","D",2019-06-13 23:00:00,76.75,75,78.8,49.69,24.8611111111111,2019,"Jun",164,23
"UCKearney","D",2019-06-14 00:00:00,73.95,72.9,75.6,52.43,23.3055555555556,2019,"Jun",165,0
"UCKearney","D",2019-06-14 01:00:00,70.29,67.1,73.4,64.38,21.2722222222222,2019,"Jun",165,1
"UCKearney","D",2019-06-14 02:00:00,65.92,64.4,67.5,78.55,18.8444444444444,2019,"Jun",165,2
"UCKearney","D",2019-06-14 03:00:00,65.21,64,66.7,79.02,18.45,2019,"Jun",165,3
"UCKearney","D",2019-06-14 04:00:00,64.61,62.6,66.2,80.43,18.1166666666667,2019,"Jun",165,4
"UCKearney","D",2019-06-14 05:00:00,62.41,61.7,63.1,85.81,16.8944444444444,2019,"Jun",165,5
"UCKearney","D",2019-06-14 06:00:00,64.4,63.3,66,82.13,18,2019,"Jun",165,6
"UCKearney","D",2019-06-14 07:00:00,69,67.1,70.3,68.96,20.5555555555556,2019,"Jun",165,7
"UCKearney","D",2019-06-14 08:00:00,73.08,71.2,75,63.59,22.8222222222222,2019,"Jun",165,8
"UCKearney","D",2019-06-14 09:00:00,77.38,75.9,79.3,53.98,25.2111111111111,2019,"Jun",165,9
"UCKearney","D",2019-06-14 10:00:00,81.87,80.6,83.1,39.12,27.7055555555556,2019,"Jun",165,10
"UCKearney","D",2019-06-14 11:00:00,85.06,84,86.4,35.99,29.4777777777778,2019,"Jun",165,11
"UCKearney","D",2019-06-14 12:00:00,88.69,87.1,91,32.83,31.4944444444444,2019,"Jun",165,12
"UCKearney","D",2019-06-14 13:00:00,91.97,91,93.4,28.6,33.3166666666667,2019,"Jun",165,13
"UCKearney","D",2019-06-14 14:00:00,93.65,93,94.5,25.66,34.25,2019,"Jun",165,14
"UCKearney","D",2019-06-14 15:00:00,94.32,93.6,95.2,24.14,34.6222222222222,2019,"Jun",165,15
"UCKearney","D",2019-06-14 16:00:00,94.5,93.6,95.4,24.69,34.7222222222222,2019,"Jun",165,16
"UCKearney","D",2019-06-14 17:00:00,92.43,91.4,93.6,28.14,33.5722222222222,2019,"Jun",165,17
"UCKearney","D",2019-06-14 18:00:00,91.87,88.7,93,29.05,33.2611111111111,2019,"Jun",165,18
"UCKearney","D",2019-06-14 19:00:00,82.87,79,87.8,43.69,28.2611111111111,2019,"Jun",165,19
"UCKearney","D",2019-06-14 20:00:00,76.77,73.9,81.7,54.7,24.8722222222222,2019,"Jun",165,20
"UCKearney","D",2019-06-14 21:00:00,77.36,76.3,78.3,53.23,25.2,2019,"Jun",165,21
"UCKearney","D",2019-06-14 22:00:00,72.91,71.6,76.5,65.98,22.7277777777778,2019,"Jun",165,22
"UCKearney","D",2019-06-14 23:00:00,72.53,70,75.9,68.13,22.5166666666667,2019,"Jun",165,23
"UCKearney","D",2019-06-15 00:00:00,71.5,70.7,72.5,70.4,21.9444444444444,2019,"Jun",166,0
"UCKearney","D",2019-06-15 01:00:00,69.29,67.8,72,75.98,20.7166666666667,2019,"Jun",166,1
"UCKearney","D",2019-06-15 02:00:00,68.79,67.5,70,74.64,20.4388888888889,2019,"Jun",166,2
"UCKearney","D",2019-06-15 03:00:00,66.19,64.6,68.2,81.09,18.9944444444444,2019,"Jun",166,3
"UCKearney","D",2019-06-15 04:00:00,63.98,63,64.9,86.45,17.7666666666667,2019,"Jun",166,4
"UCKearney","D",2019-06-15 05:00:00,63.23,62.6,63.7,87.81,17.35,2019,"Jun",166,5
"UCKearney","D",2019-06-15 06:00:00,65.3,63.7,67.3,83.26,18.5,2019,"Jun",166,6
"UCKearney","D",2019-06-15 07:00:00,69.86,68.4,72,75.44,21.0333333333333,2019,"Jun",166,7
"UCKearney","D",2019-06-15 08:00:00,73.87,72.9,75,68.71,23.2611111111111,2019,"Jun",166,8
"UCKearney","D",2019-06-15 09:00:00,76.48,75.4,77.9,62.8,24.7111111111111,2019,"Jun",166,9
"UCKearney","D",2019-06-15 10:00:00,80.5,78.8,82,57.39,26.9444444444444,2019,"Jun",166,10
"UCKearney","D",2019-06-15 11:00:00,84.29,82.9,86.2,52.11,29.05,2019,"Jun",166,11
"UCKearney","D",2019-06-15 12:00:00,88.73,86.9,90.1,42.72,31.5166666666667,2019,"Jun",166,12
"UCKearney","D",2019-06-15 13:00:00,92.32,91.2,93.7,38.58,33.5111111111111,2019,"Jun",166,13
"UCKearney","D",2019-06-15 14:00:00,93.93,92.1,95,34.88,34.4055555555556,2019,"Jun",166,14
"UCKearney","D",2019-06-15 15:00:00,93.83,92.5,95.5,32.55,34.35,2019,"Jun",166,15
"UCKearney","D",2019-06-15 16:00:00,94.79,93.7,95.4,32.29,34.8833333333333,2019,"Jun",166,16
"UCKearney","D",2019-06-15 17:00:00,93.51,92.5,94.5,31.43,34.1722222222222,2019,"Jun",166,17
"UCKearney","D",2019-06-15 18:00:00,91.98,90.5,93.2,30.68,33.3222222222222,2019,"Jun",166,18
"UCKearney","D",2019-06-15 19:00:00,85.75,82,90.1,39.93,29.8611111111111,2019,"Jun",166,19
"UCKearney","D",2019-06-15 20:00:00,80.23,79,82,43.72,26.7944444444444,2019,"Jun",166,20
"UCKearney","D",2019-06-15 21:00:00,77.55,76.5,78.4,47.27,25.3055555555556,2019,"Jun",166,21
"UCKearney","D",2019-06-15 22:00:00,72.88,71.2,76.5,59.43,22.7111111111111,2019,"Jun",166,22
"UCKearney","D",2019-06-15 23:00:00,69.63,68.7,71.1,66.74,20.9055555555556,2019,"Jun",166,23
"UCKearney","D",2019-06-16 00:00:00,68.38,67.6,69.3,70.17,20.2111111111111,2019,"Jun",167,0
"UCKearney","D",2019-06-16 01:00:00,67.38,66.2,68.4,72.53,19.6555555555556,2019,"Jun",167,1
"UCKearney","D",2019-06-16 02:00:00,65.52,63.7,66.7,76.49,18.6222222222222,2019,"Jun",167,2
"UCKearney","D",2019-06-16 03:00:00,63.69,63.1,64,79.18,17.6055555555556,2019,"Jun",167,3
"UCKearney","D",2019-06-16 04:00:00,62.39,61.7,63.7,81.03,16.8833333333333,2019,"Jun",167,4
"UCKearney","D",2019-06-16 05:00:00,61.04,60.4,61.9,83.77,16.1333333333333,2019,"Jun",167,5
"UCKearney","D",2019-06-16 06:00:00,62.6,61.9,63.5,78.71,17,2019,"Jun",167,6
"UCKearney","D",2019-06-16 07:00:00,65.56,64.6,66.4,70.54,18.6444444444444,2019,"Jun",167,7
"UCKearney","D",2019-06-16 08:00:00,68.7,67.3,70.2,66,20.3888888888889,2019,"Jun",167,8
"UCKearney","D",2019-06-16 09:00:00,72.42,71.2,73.6,59.65,22.4555555555556,2019,"Jun",167,9
"UCKearney","D",2019-06-16 10:00:00,75.63,73.9,77.4,55.74,24.2388888888889,2019,"Jun",167,10
"UCKearney","D",2019-06-16 11:00:00,79.69,77.9,82.2,50.41,26.4944444444444,2019,"Jun",167,11
"UCKearney","D",2019-06-16 12:00:00,84.34,83.1,86.4,41.89,29.0777777777778,2019,"Jun",167,12
"UCKearney","D",2019-06-16 13:00:00,88.79,87.6,90.3,35.19,31.55,2019,"Jun",167,13
"UCKearney","D",2019-06-16 14:00:00,91.17,90.3,91.8,30.63,32.8722222222222,2019,"Jun",167,14
"UCKearney","D",2019-06-16 15:00:00,92.5,91.9,93.2,29.19,33.6111111111111,2019,"Jun",167,15
"UCKearney","D",2019-06-16 16:00:00,92.88,92.5,93.6,29.1,33.8222222222222,2019,"Jun",167,16
"UCKearney","D",2019-06-16 17:00:00,91.51,90.7,92.7,30.9,33.0611111111111,2019,"Jun",167,17
"UCKearney","D",2019-06-16 18:00:00,91.19,90.3,92.5,31.67,32.8833333333333,2019,"Jun",167,18
"UCKearney","D",2019-06-16 19:00:00,84.25,81.1,89.2,41.31,29.0277777777778,2019,"Jun",167,19
"UCKearney","D",2019-06-16 20:00:00,78.73,77.5,81,52.43,25.9611111111111,2019,"Jun",167,20
"UCKearney","D",2019-06-16 21:00:00,77.33,75.2,78.1,57.65,25.1833333333333,2019,"Jun",167,21
"UCKearney","D",2019-06-16 22:00:00,72.73,71.1,75.4,71.97,22.6277777777778,2019,"Jun",167,22
"UCKearney","D",2019-06-16 23:00:00,70.63,69.8,71.6,77.67,21.4611111111111,2019,"Jun",167,23
"UCKearney","D",2019-06-17 00:00:00,69.65,68.5,70.5,82.83,20.9166666666667,2019,"Jun",168,0
"UCKearney","D",2019-06-17 01:00:00,67.97,67.3,68.9,87.33,19.9833333333333,2019,"Jun",168,1
"UCKearney","D",2019-06-17 02:00:00,67.31,66.7,68,88.33,19.6166666666667,2019,"Jun",168,2
"UCKearney","D",2019-06-17 03:00:00,66.5,65.1,68,88.21,19.1666666666667,2019,"Jun",168,3
"UCKearney","D",2019-06-17 04:00:00,64.73,64,65.7,92.47,18.1833333333333,2019,"Jun",168,4
"UCKearney","D",2019-06-17 05:00:00,64.34,63.9,64.8,94.58,17.9666666666667,2019,"Jun",168,5
"UCKearney","D",2019-06-17 06:00:00,66.64,65.3,68.2,89.52,19.2444444444444,2019,"Jun",168,6
"UCKearney","D",2019-06-17 07:00:00,70.69,69.1,72.5,81.71,21.4944444444444,2019,"Jun",168,7
"UCKearney","D",2019-06-17 08:00:00,75.13,73.4,77.2,71.49,23.9611111111111,2019,"Jun",168,8
"UCKearney","D",2019-06-17 09:00:00,78.73,77.7,80.2,62.28,25.9611111111111,2019,"Jun",168,9
"UCKearney","D",2019-06-17 10:00:00,82.65,81.1,84.4,56.23,28.1388888888889,2019,"Jun",168,10
"UCKearney","D",2019-06-17 11:00:00,87.07,85.5,88.5,44.96,30.5944444444444,2019,"Jun",168,11
"UCKearney","D",2019-06-17 12:00:00,89.86,88.7,91.2,37.93,32.1444444444444,2019,"Jun",168,12
"UCKearney","D",2019-06-17 13:00:00,92,91.2,93.2,35.09,33.3333333333333,2019,"Jun",168,13
"UCKearney","D",2019-06-17 14:00:00,94.94,93.9,96.3,33.04,34.9666666666667,2019,"Jun",168,14
"UCKearney","D",2019-06-17 15:00:00,95.43,92.1,97.3,33.18,35.2388888888889,2019,"Jun",168,15
"UCKearney","D",2019-06-17 16:00:00,92.83,92.3,94.1,32.51,33.7944444444444,2019,"Jun",168,16
"UCKearney","D",2019-06-17 17:00:00,92.63,92.1,93.2,31.24,33.6833333333333,2019,"Jun",168,17
"UCKearney","D",2019-06-17 18:00:00,91.79,90.5,92.8,35.63,33.2166666666667,2019,"Jun",168,18
"UCKearney","D",2019-06-17 19:00:00,88.58,86,90.5,38.81,31.4333333333333,2019,"Jun",168,19
"UCKearney","D",2019-06-17 20:00:00,86.08,83.8,88.3,39.21,30.0444444444444,2019,"Jun",168,20
"UCKearney","D",2019-06-17 21:00:00,82.55,81.5,84.4,46.36,28.0833333333333,2019,"Jun",168,21
"UCKearney","D",2019-06-17 22:00:00,82.67,80.8,84,44.31,28.15,2019,"Jun",168,22
"UCKearney","D",2019-06-17 23:00:00,80.23,79.5,81.1,47.97,26.7944444444444,2019,"Jun",168,23
"UCKearney","D",2019-06-18 00:00:00,76.17,73.2,79.9,59.95,24.5388888888889,2019,"Jun",169,0
"UCKearney","D",2019-06-18 01:00:00,71.73,69.3,75.7,72.91,22.0722222222222,2019,"Jun",169,1
"UCKearney","D",2019-06-18 02:00:00,68.13,67.3,69.8,83.21,20.0722222222222,2019,"Jun",169,2
"UCKearney","D",2019-06-18 03:00:00,67.05,66,68,85.12,19.4722222222222,2019,"Jun",169,3
"UCKearney","D",2019-06-18 04:00:00,66.07,65.8,66.6,88.41,18.9277777777778,2019,"Jun",169,4
"UCKearney","D",2019-06-18 05:00:00,66.2,65.8,66.6,87.43,19,2019,"Jun",169,5
"UCKearney","D",2019-06-18 06:00:00,68.62,66.6,70.5,82.13,20.3444444444444,2019,"Jun",169,6
"UCKearney","D",2019-06-18 07:00:00,72.73,71.4,74.3,71.88,22.6277777777778,2019,"Jun",169,7
"UCKearney","D",2019-06-18 08:00:00,76.98,75.2,78.8,64.5,24.9888888888889,2019,"Jun",169,8
"UCKearney","D",2019-06-18 09:00:00,81.14,79.7,82.9,58.01,27.3,2019,"Jun",169,9
"UCKearney","D",2019-06-18 10:00:00,84.95,83.8,86,53.64,29.4166666666667,2019,"Jun",169,10
"UCKearney","D",2019-06-18 11:00:00,88.66,87.1,90.5,49.35,31.4777777777778,2019,"Jun",169,11
"UCKearney","D",2019-06-18 12:00:00,92.99,91.8,94.5,44.92,33.8833333333333,2019,"Jun",169,12
"UCKearney","D",2019-06-18 13:00:00,96,94.5,97.2,36.98,35.5555555555556,2019,"Jun",169,13
"UCKearney","D",2019-06-18 14:00:00,98.31,97.2,99.9,33.81,36.8388888888889,2019,"Jun",169,14
"UCKearney","D",2019-06-18 15:00:00,99.33,98.4,100,30.46,37.4055555555556,2019,"Jun",169,15
"UCKearney","D",2019-06-18 16:00:00,99.67,98.2,100.6,34.38,37.5944444444444,2019,"Jun",169,16
"UCKearney","D",2019-06-18 17:00:00,95.4,91.2,99.5,41.42,35.2222222222222,2019,"Jun",169,17
"UCKearney","D",2019-06-18 18:00:00,95.03,91.4,96.6,40.33,35.0166666666667,2019,"Jun",169,18
"UCKearney","D",2019-06-18 19:00:00,90.6,87.8,94.5,44.36,32.5555555555556,2019,"Jun",169,19
"UCKearney","D",2019-06-18 20:00:00,84.9,80.4,88.2,55.37,29.3888888888889,2019,"Jun",169,20
"UCKearney","D",2019-06-18 21:00:00,78.96,77.7,80.2,68.73,26.0888888888889,2019,"Jun",169,21
"UCKearney","D",2019-06-18 22:00:00,76.75,75.9,77.9,76.13,24.8611111111111,2019,"Jun",169,22
"UCKearney","D",2019-06-18 23:00:00,75.75,75.4,76.3,77.15,24.3055555555556,2019,"Jun",169,23
"UCKearney","D",2019-06-19 00:00:00,75.17,73.8,76.3,78.44,23.9833333333333,2019,"Jun",170,0
"UCKearney","D",2019-06-19 01:00:00,73.24,72.7,74.3,82.95,22.9111111111111,2019,"Jun",170,1
"UCKearney","D",2019-06-19 02:00:00,71.74,70.7,73.6,85.56,22.0777777777778,2019,"Jun",170,2
"UCKearney","D",2019-06-19 03:00:00,70.44,69.8,71.2,88.38,21.3555555555556,2019,"Jun",170,3
"UCKearney","D",2019-06-19 04:00:00,69.52,68.7,70.7,91.08,20.8444444444444,2019,"Jun",170,4
"UCKearney","D",2019-06-19 05:00:00,68.8,68.4,69.3,91.99,20.4444444444444,2019,"Jun",170,5
"UCKearney","D",2019-06-19 06:00:00,71.71,69.8,73,82.02,22.0611111111111,2019,"Jun",170,6
"UCKearney","D",2019-06-19 07:00:00,75.35,73.8,76.8,74.94,24.0833333333333,2019,"Jun",170,7
"UCKearney","D",2019-06-19 08:00:00,78.81,77.7,80.2,68.38,26.0055555555556,2019,"Jun",170,8
"UCKearney","D",2019-06-19 09:00:00,82.24,81,84,60.17,27.9111111111111,2019,"Jun",170,9
"UCKearney","D",2019-06-19 10:00:00,85.95,84.7,87.1,55.02,29.9722222222222,2019,"Jun",170,10
"UCKearney","D",2019-06-19 11:00:00,89.38,87.6,91.4,50.18,31.8777777777778,2019,"Jun",170,11
"UCKearney","D",2019-06-19 12:00:00,94.4,92.7,96.1,41.99,34.6666666666667,2019,"Jun",170,12
"UCKearney","D",2019-06-19 13:00:00,98.23,97,100,37.19,36.7944444444444,2019,"Jun",170,13
"UCKearney","D",2019-06-19 14:00:00,100.97,100,102,33.95,38.3166666666667,2019,"Jun",170,14
"UCKearney","D",2019-06-19 15:00:00,102.35,101.7,103.8,29.83,39.0833333333333,2019,"Jun",170,15
"UCKearney","D",2019-06-19 16:00:00,102.6,102,103.5,21.35,39.2222222222222,2019,"Jun",170,16
"UCKearney","D",2019-06-19 17:00:00,100.86,99.1,102.2,21.21,38.2555555555556,2019,"Jun",170,17
"UCKearney","D",2019-06-19 18:00:00,98.48,97.3,99.5,24.09,36.9333333333333,2019,"Jun",170,18
"UCKearney","D",2019-06-19 19:00:00,92.52,88,97.3,31.33,33.6222222222222,2019,"Jun",170,19
"UCKearney","D",2019-06-19 20:00:00,86.13,85.3,87.4,42.12,30.0722222222222,2019,"Jun",170,20
"UCKearney","D",2019-06-19 21:00:00,78.72,74.3,84.6,60.28,25.9555555555556,2019,"Jun",170,21
"UCKearney","D",2019-06-19 22:00:00,78.19,76.3,79.3,60.6,25.6611111111111,2019,"Jun",170,22
"UCKearney","D",2019-06-19 23:00:00,79.26,77.7,81.1,56.24,26.2555555555556,2019,"Jun",170,23
"UCKearney","D",2019-06-20 00:00:00,76.04,75,79,60.8,24.4666666666667,2019,"Jun",171,0
"UCKearney","D",2019-06-20 01:00:00,73.16,70.9,75.4,66.47,22.8666666666667,2019,"Jun",171,1
"UCKearney","D",2019-06-20 02:00:00,70.96,70,71.8,70.89,21.6444444444444,2019,"Jun",171,2
"UCKearney","D",2019-06-20 03:00:00,70.76,70.2,71.4,69.11,21.5333333333333,2019,"Jun",171,3
"UCKearney","D",2019-06-20 04:00:00,69.51,68.7,70.9,71.38,20.8388888888889,2019,"Jun",171,4
"UCKearney","D",2019-06-20 05:00:00,66.54,65.3,69.1,82.18,19.1888888888889,2019,"Jun",171,5
"UCKearney","D",2019-06-20 06:00:00,67.77,66.2,69.6,79.39,19.8722222222222,2019,"Jun",171,6
"UCKearney","D",2019-06-20 07:00:00,71,70.2,71.6,72.72,21.6666666666667,2019,"Jun",171,7
"UCKearney","D",2019-06-20 08:00:00,73.32,72.3,74.7,67.34,22.9555555555556,2019,"Jun",171,8
"UCKearney","D",2019-06-20 09:00:00,76.91,75.6,78.8,61.92,24.95,2019,"Jun",171,9
"UCKearney","D",2019-06-20 10:00:00,81.6,79.7,83.5,52.24,27.5555555555556,2019,"Jun",171,10
"UCKearney","D",2019-06-20 11:00:00,85.97,84.6,87.8,42.43,29.9833333333333,2019,"Jun",171,11
"UCKearney","D",2019-06-20 12:00:00,89.38,88.2,90.9,38.5,31.8777777777778,2019,"Jun",171,12
"UCKearney","D",2019-06-20 13:00:00,91.83,91,93.6,34.5,33.2388888888889,2019,"Jun",171,13
"UCKearney","D",2019-06-20 14:00:00,93.68,93.2,94.1,33.51,34.2666666666667,2019,"Jun",171,14
"UCKearney","D",2019-06-20 15:00:00,93.66,93.2,93.9,33.45,34.2555555555556,2019,"Jun",171,15
"UCKearney","D",2019-06-20 16:00:00,93.36,92.5,94.5,33.99,34.0888888888889,2019,"Jun",171,16
"UCKearney","D",2019-06-20 17:00:00,90.58,89.2,92.5,35.9,32.5444444444444,2019,"Jun",171,17
"UCKearney","D",2019-06-20 18:00:00,88.88,87.1,90.1,35.49,31.6,2019,"Jun",171,18
"UCKearney","D",2019-06-20 19:00:00,84.67,82,87.4,41.87,29.2611111111111,2019,"Jun",171,19
"UCKearney","D",2019-06-20 20:00:00,80.97,79.9,82.4,49.27,27.2055555555556,2019,"Jun",171,20
"UCKearney","D",2019-06-20 21:00:00,78.68,77,80.4,53.25,25.9333333333333,2019,"Jun",171,21
"UCKearney","D",2019-06-20 22:00:00,75.71,73.9,77.7,56.49,24.2833333333333,2019,"Jun",171,22
"UCKearney","D",2019-06-20 23:00:00,72.83,71.4,73.9,57.7,22.6833333333333,2019,"Jun",171,23
