"site2","Yr","Mnth.x","Julian","Hr","count","Mnth.y","degc_avg"
"D",2019,"Oct",281,11,0,"Oct",25.3277777777778
"D",2019,"Oct",281,12,0,"Oct",27.7611111111111
"D",2019,"Oct",281,13,0,"Oct",29.4277777777778
"D",2019,"Oct",281,14,0,"Oct",30.6555555555556
"D",2019,"Oct",281,15,0,"Oct",32.2277777777778
"D",2019,"Oct",281,16,0,"Oct",30.4055555555556
"D",2019,"Oct",281,17,0,"Oct",25.4166666666667
"D",2019,"Oct",281,18,0,"Oct",20.95
"D",2019,"Oct",281,19,0,"Oct",18.7888888888889
"D",2019,"Oct",281,20,0,"Oct",17.1
"D",2019,"Oct",281,21,0,"Oct",15.7055555555556
"D",2019,"Oct",281,22,0,"Oct",14.5111111111111
"D",2019,"Oct",281,23,0,"Oct",13.4833333333333
"D",2019,"Oct",282,0,0,"Oct",12.5833333333333
"D",2019,"Oct",282,1,0,"Oct",11.7388888888889
"D",2019,"Oct",282,2,0,"Oct",10.9555555555556
"D",2019,"Oct",282,3,0,"Oct",11.0388888888889
"D",2019,"Oct",282,4,0,"Oct",10.3444444444444
"D",2019,"Oct",282,5,0,"Oct",9.83333333333333
"D",2019,"Oct",282,6,0,"Oct",9.87222222222222
"D",2019,"Oct",282,7,0,"Oct",11.7444444444444
"D",2019,"Oct",282,8,0,"Oct",15.3055555555556
"D",2019,"Oct",282,9,0,"Oct",19.6555555555556
"D",2019,"Oct",282,10,0,"Oct",21.7111111111111
"D",2019,"Oct",282,11,0,"Oct",23.4444444444444
"D",2019,"Oct",282,12,0,"Oct",25.05
"D",2019,"Oct",282,13,0,"Oct",25.7388888888889
"D",2019,"Oct",282,14,0,"Oct",25.9333333333333
"D",2019,"Oct",282,15,0,"Oct",25.9
"D",2019,"Oct",282,16,0,"Oct",25.1055555555556
"D",2019,"Oct",282,17,0,"Oct",22.9111111111111
"D",2019,"Oct",282,18,0,"Oct",20.0888888888889
"D",2019,"Oct",282,19,0,"Oct",18.4388888888889
"D",2019,"Oct",282,20,0,"Oct",15.2333333333333
"D",2019,"Oct",282,21,0,"Oct",13.5555555555556
"D",2019,"Oct",282,22,0,"Oct",12.3944444444444
"D",2019,"Oct",282,23,0,"Oct",10.5444444444444
"D",2019,"Oct",283,0,0,"Oct",8.93888888888889
"D",2019,"Oct",283,1,0,"Oct",8.04444444444444
"D",2019,"Oct",283,2,0,"Oct",7.54444444444444
"D",2019,"Oct",283,3,0,"Oct",6.65555555555555
"D",2019,"Oct",283,4,0,"Oct",6.32222222222222
"D",2019,"Oct",283,5,0,"Oct",5.76666666666667
"D",2019,"Oct",283,6,0,"Oct",5.59444444444444
"D",2019,"Oct",283,7,0,"Oct",7.27222222222222
"D",2019,"Oct",283,8,0,"Oct",10.9055555555556
"D",2019,"Oct",283,9,0,"Oct",14.1555555555556
"D",2019,"Oct",283,10,0,"Oct",16.8055555555556
"D",2019,"Oct",283,11,0,"Oct",19.1777777777778
"D",2019,"Oct",283,12,0,"Oct",21.0444444444444
"D",2019,"Oct",283,13,0,"Oct",23.3833333333333
"D",2019,"Oct",283,14,0,"Oct",24.6277777777778
"D",2019,"Oct",283,15,0,"Oct",25.5
"D",2019,"Oct",283,16,0,"Oct",25.0777777777778
"D",2019,"Oct",283,17,0,"Oct",19.6833333333333
"D",2019,"Oct",283,18,0,"Oct",15.4444444444444
"D",2019,"Oct",283,19,0,"Oct",13.4277777777778
"D",2019,"Oct",283,20,0,"Oct",11.7444444444444
"D",2019,"Oct",283,21,0,"Oct",11.0222222222222
"D",2019,"Oct",283,22,0,"Oct",10.2333333333333
"D",2019,"Oct",283,23,0,"Oct",9.69444444444445
"D",2019,"Oct",284,0,0,"Oct",9.12777777777778
"D",2019,"Oct",284,1,0,"Oct",8.47222222222222
"D",2019,"Oct",284,2,0,"Oct",8.03888888888889
"D",2019,"Oct",284,3,0,"Oct",7.35
"D",2019,"Oct",284,4,0,"Oct",7.07222222222222
"D",2019,"Oct",284,5,0,"Oct",6.68888888888889
"D",2019,"Oct",284,6,0,"Oct",5.93333333333333
"D",2019,"Oct",284,7,0,"Oct",6.80555555555556
"D",2019,"Oct",284,8,0,"Oct",10.7388888888889
"D",2019,"Oct",284,9,0,"Oct",15.7111111111111
"D",2019,"Oct",284,10,0,"Oct",19.3111111111111
"D",2019,"Oct",284,11,0,"Oct",22.0444444444444
"D",2019,"Oct",284,12,0,"Oct",23.6
"D",2019,"Oct",284,13,0,"Oct",25.3944444444444
"D",2019,"Oct",284,14,0,"Oct",26.3055555555556
"D",2019,"Oct",284,15,0,"Oct",26.9277777777778
"D",2019,"Oct",284,16,0,"Oct",26.3777777777778
"D",2019,"Oct",284,17,0,"Oct",21.0722222222222
"D",2019,"Oct",284,18,0,"Oct",16.2666666666667
"D",2019,"Oct",284,19,0,"Oct",14.0277777777778
"D",2019,"Oct",284,20,0,"Oct",12.7944444444444
"D",2019,"Oct",284,21,0,"Oct",11.6555555555556
"D",2019,"Oct",284,22,0,"Oct",10.6166666666667
"D",2019,"Oct",284,23,0,"Oct",9.65555555555556
"D",2019,"Oct",285,0,0,"Oct",9.07222222222222
"D",2019,"Oct",285,1,0,"Oct",8.17222222222222
"D",2019,"Oct",285,2,0,"Oct",7.52777777777778
"D",2019,"Oct",285,3,0,"Oct",7.37777777777778
"D",2019,"Oct",285,4,0,"Oct",6.97777777777778
"D",2019,"Oct",285,5,0,"Oct",6.25555555555555
"D",2019,"Oct",285,6,0,"Oct",5.74444444444445
"D",2019,"Oct",285,7,0,"Oct",6.83333333333333
"D",2019,"Oct",285,8,0,"Oct",11.7833333333333
"D",2019,"Oct",285,9,0,"Oct",15.9166666666667
"D",2019,"Oct",285,10,0,"Oct",19.1055555555556
"D",2019,"Oct",285,11,0,"Oct",21.9222222222222
"D",2019,"Oct",285,12,0,"Oct",24.3222222222222
"D",2019,"Oct",285,13,0,"Oct",26.3111111111111
"D",2019,"Oct",285,14,0,"Oct",27.2722222222222
"D",2019,"Oct",285,15,0,"Oct",27.8222222222222
"D",2019,"Oct",285,16,0,"Oct",27.8777777777778
"D",2019,"Oct",285,17,0,"Oct",22.1722222222222
"D",2019,"Oct",285,18,0,"Oct",17.2166666666667
"D",2019,"Oct",285,19,0,"Oct",14.6555555555556
"D",2019,"Oct",285,20,0,"Oct",12.8777777777778
"D",2019,"Oct",285,21,0,"Oct",11.6777777777778
"D",2019,"Oct",285,22,0,"Oct",10.4222222222222
"D",2019,"Oct",285,23,0,"Oct",9.46111111111111
"D",2019,"Oct",286,0,0,"Oct",8.90555555555556
"D",2019,"Oct",286,1,0,"Oct",8.36666666666667
"D",2019,"Oct",286,2,0,"Oct",7.40555555555555
"D",2019,"Oct",286,3,0,"Oct",7.6
"D",2019,"Oct",286,4,0,"Oct",6.91666666666667
"D",2019,"Oct",286,5,0,"Oct",5.97222222222222
"D",2019,"Oct",286,6,0,"Oct",5.73333333333333
"D",2019,"Oct",286,7,0,"Oct",6.66111111111111
"D",2019,"Oct",286,8,0,"Oct",11.1722222222222
"D",2019,"Oct",286,9,0,"Oct",15.8777777777778
"D",2019,"Oct",286,10,0,"Oct",19.5888888888889
"D",2019,"Oct",286,11,0,"Oct",22.6277777777778
"D",2019,"Oct",286,12,0,"Oct",24.8666666666667
"D",2019,"Oct",286,13,0,"Oct",27.3055555555556
"D",2019,"Oct",286,14,0,"Oct",28.7166666666667
"D",2019,"Oct",286,15,0,"Oct",29.7333333333333
"D",2019,"Oct",286,16,0,"Oct",28.0111111111111
"D",2019,"Oct",286,17,0,"Oct",21.6166666666667
"D",2019,"Oct",286,18,0,"Oct",17.9055555555556
"D",2019,"Oct",286,19,0,"Oct",18.15
"D",2019,"Oct",286,20,0,"Oct",14.8055555555556
"D",2019,"Oct",286,21,0,"Oct",12.7333333333333
"D",2019,"Oct",286,22,0,"Oct",11.9555555555556
"D",2019,"Oct",286,23,0,"Oct",12.3277777777778
"D",2019,"Oct",287,0,0,"Oct",10.0777777777778
"D",2019,"Oct",287,1,0,"Oct",8.82222222222222
"D",2019,"Oct",287,2,0,"Oct",7.87777777777778
"D",2019,"Oct",287,3,0,"Oct",7.07777777777778
"D",2019,"Oct",287,4,0,"Oct",6.32222222222222
"D",2019,"Oct",287,5,0,"Oct",5.87777777777778
"D",2019,"Oct",287,6,0,"Oct",5.66666666666667
"D",2019,"Oct",287,7,0,"Oct",6.35
"D",2019,"Oct",287,8,0,"Oct",10.6777777777778
"D",2019,"Oct",287,9,0,"Oct",14.4333333333333
"D",2019,"Oct",287,10,0,"Oct",17.4777777777778
"D",2019,"Oct",287,11,0,"Oct",19.8333333333333
"D",2019,"Oct",287,12,0,"Oct",22.0944444444444
"D",2019,"Oct",287,13,0,"Oct",24.3111111111111
"D",2019,"Oct",287,14,0,"Oct",25.9444444444444
"D",2019,"Oct",287,15,0,"Oct",26.7222222222222
"D",2019,"Oct",287,16,0,"Oct",26.6611111111111
"D",2019,"Oct",287,17,0,"Oct",21.6777777777778
"D",2019,"Oct",287,18,0,"Oct",17.1611111111111
"D",2019,"Oct",287,19,0,"Oct",14.8
"D",2019,"Oct",287,20,0,"Oct",13.0055555555556
"D",2019,"Oct",287,21,0,"Oct",11.8555555555556
"D",2019,"Oct",287,22,0,"Oct",10.7277777777778
"D",2019,"Oct",287,23,0,"Oct",10.0722222222222
"D",2019,"Oct",288,0,0,"Oct",9.25
"D",2019,"Oct",288,1,0,"Oct",8.37222222222222
"D",2019,"Oct",288,2,0,"Oct",8.38333333333333
"D",2019,"Oct",288,3,0,"Oct",8.23333333333333
"D",2019,"Oct",288,4,0,"Oct",7.41666666666667
"D",2019,"Oct",288,5,0,"Oct",7.26666666666667
"D",2019,"Oct",288,6,0,"Oct",7.07777777777778
"D",2019,"Oct",288,7,0,"Oct",8.21111111111111
"D",2019,"Oct",288,8,0,"Oct",12.8722222222222
"D",2019,"Oct",288,9,0,"Oct",16.2722222222222
"D",2019,"Oct",288,10,0,"Oct",20.1277777777778
"D",2019,"Oct",288,11,0,"Oct",22.6222222222222
"D",2019,"Oct",288,12,0,"Oct",24.8722222222222
"D",2019,"Oct",288,13,0,"Oct",26.8388888888889
"D",2019,"Oct",288,14,0,"Oct",27.7555555555556
"D",2019,"Oct",288,15,0,"Oct",28.6944444444444
"D",2019,"Oct",288,16,0,"Oct",28.6111111111111
"D",2019,"Oct",288,17,0,"Oct",25.1277777777778
"D",2019,"Oct",288,18,0,"Oct",19.1722222222222
"D",2019,"Oct",288,19,0,"Oct",16.5944444444444
"D",2019,"Oct",288,20,0,"Oct",14.5666666666667
"D",2019,"Oct",288,21,0,"Oct",12.7444444444444
"D",2019,"Oct",288,22,0,"Oct",11.8722222222222
"D",2019,"Oct",288,23,0,"Oct",11.35
"D",2019,"Oct",289,0,0,"Oct",10.4111111111111
"D",2019,"Oct",289,1,0,"Oct",9.62777777777778
"D",2019,"Oct",289,2,0,"Oct",9.5
"D",2019,"Oct",289,3,0,"Oct",8.97777777777778
"D",2019,"Oct",289,4,0,"Oct",8.12777777777778
"D",2019,"Oct",289,5,0,"Oct",7.72222222222222
"D",2019,"Oct",289,6,0,"Oct",7.46111111111111
"D",2019,"Oct",289,7,0,"Oct",8.98333333333333
"D",2019,"Oct",289,8,0,"Oct",13.2
"D",2019,"Oct",289,9,0,"Oct",16.9111111111111
"D",2019,"Oct",289,10,0,"Oct",20.0611111111111
"D",2019,"Oct",289,11,0,"Oct",22.3388888888889
"D",2019,"Oct",289,12,0,"Oct",24.7277777777778
"D",2019,"Oct",289,13,0,"Oct",26.8944444444444
"D",2019,"Oct",289,14,0,"Oct",25.9611111111111
"D",2019,"Oct",289,15,0,"Oct",26.9555555555556
"D",2019,"Oct",289,16,0,"Oct",25.2888888888889
"D",2019,"Oct",289,17,0,"Oct",22.4055555555556
"D",2019,"Oct",289,18,0,"Oct",20.1666666666667
"D",2019,"Oct",289,19,0,"Oct",17.3055555555556
"D",2019,"Oct",289,20,0,"Oct",15.5222222222222
"D",2019,"Oct",289,21,0,"Oct",14.6333333333333
"D",2019,"Oct",289,22,0,"Oct",12.9444444444444
"D",2019,"Oct",289,23,0,"Oct",12.1277777777778
"D",2019,"Oct",290,0,0,"Oct",13.8555555555556
"D",2019,"Oct",290,1,0,"Oct",13.65
"D",2019,"Oct",290,2,0,"Oct",13.9611111111111
"D",2019,"Oct",290,3,0,"Oct",11.9388888888889
"D",2019,"Oct",290,4,0,"Oct",10.1777777777778
"D",2019,"Oct",290,5,0,"Oct",9.99444444444445
"D",2019,"Oct",290,6,0,"Oct",10.0833333333333
"D",2019,"Oct",290,7,0,"Oct",10.5277777777778
"D",2019,"Oct",290,8,0,"Oct",15.3444444444444
"D",2019,"Oct",290,9,0,"Oct",18.0166666666667
"D",2019,"Oct",290,10,0,"Oct",19.3
"D",2019,"Oct",290,11,0,"Oct",20.6166666666667
"D",2019,"Oct",290,12,0,"Oct",21.6777777777778
"D",2019,"Oct",290,13,0,"Oct",22.7
"D",2019,"Oct",290,14,0,"Oct",22.95
"D",2019,"Oct",290,15,0,"Oct",22.9333333333333
"D",2019,"Oct",290,16,0,"Oct",22.1222222222222
"D",2019,"Oct",290,17,0,"Oct",20.4833333333333
"D",2019,"Oct",290,18,0,"Oct",18.9277777777778
"D",2019,"Oct",290,19,0,"Oct",17.9333333333333
"D",2019,"Oct",290,20,0,"Oct",16.8666666666667
"D",2019,"Oct",290,21,0,"Oct",16.4722222222222
"D",2019,"Oct",290,22,0,"Oct",15.5444444444444
"D",2019,"Oct",290,23,0,"Oct",13.8777777777778
"D",2019,"Oct",291,0,0,"Oct",12.3388888888889
"D",2019,"Oct",291,1,0,"Oct",11.2611111111111
"D",2019,"Oct",291,2,0,"Oct",9.31666666666667
"D",2019,"Oct",291,3,0,"Oct",8.20555555555556
"D",2019,"Oct",291,4,0,"Oct",6.91666666666667
"D",2019,"Oct",291,5,0,"Oct",6.66111111111111
"D",2019,"Oct",291,6,0,"Oct",6.50555555555556
"D",2019,"Oct",291,7,0,"Oct",7.61666666666667
"D",2019,"Oct",291,8,0,"Oct",10.3722222222222
"D",2019,"Oct",291,9,0,"Oct",13.5166666666667
"D",2019,"Oct",291,10,0,"Oct",16.4388888888889
"D",2019,"Oct",291,11,0,"Oct",18.2944444444444
"D",2019,"Oct",291,12,0,"Oct",19.9
"D",2019,"Oct",291,13,0,"Oct",21.6222222222222
"D",2019,"Oct",291,14,0,"Oct",22.2888888888889
"D",2019,"Oct",291,16,0,"Oct",23.2833333333333
"D",2019,"Oct",291,17,0,"Oct",19.4611111111111
"D",2019,"Oct",291,18,0,"Oct",15.3444444444444
"D",2019,"Oct",291,19,0,"Oct",13.35
"D",2019,"Oct",291,20,0,"Oct",12.0222222222222
"D",2019,"Oct",291,21,0,"Oct",11.2111111111111
"D",2019,"Oct",291,22,0,"Oct",10.4388888888889
"D",2019,"Oct",291,23,0,"Oct",9.93333333333334
"D",2019,"Oct",292,0,0,"Oct",8.57777777777778
"D",2019,"Oct",292,1,0,"Oct",7.96111111111111
"D",2019,"Oct",292,2,0,"Oct",7.58333333333333
"D",2019,"Oct",292,3,0,"Oct",7.25
"D",2019,"Oct",292,4,0,"Oct",6.52222222222222
"D",2019,"Oct",292,5,0,"Oct",6.65555555555555
"D",2019,"Oct",292,6,0,"Oct",6
"D",2019,"Oct",292,7,0,"Oct",7.36666666666667
"D",2019,"Oct",292,8,0,"Oct",10.9777777777778
"D",2019,"Oct",292,9,0,"Oct",14.8722222222222
"D",2019,"Oct",292,10,0,"Oct",16.7277777777778
"D",2019,"Oct",292,11,0,"Oct",18.1388888888889
"D",2019,"Oct",292,12,0,"Oct",20.1833333333333
"D",2019,"Oct",292,13,0,"Oct",22.2055555555556
"D",2019,"Oct",292,14,0,"Oct",23.2777777777778
"D",2019,"Oct",292,15,0,"Oct",24.1222222222222
"D",2019,"Oct",292,16,0,"Oct",23.8777777777778
"D",2019,"Oct",292,17,0,"Oct",21.3777777777778
"D",2019,"Oct",292,18,0,"Oct",16.5888888888889
"D",2019,"Oct",292,19,0,"Oct",15.1388888888889
"D",2019,"Oct",292,20,0,"Oct",14.2888888888889
"D",2019,"Oct",292,21,0,"Oct",13.0333333333333
"D",2019,"Oct",292,22,0,"Oct",12.8222222222222
"D",2019,"Oct",292,23,0,"Oct",12.3777777777778
"D",2019,"Oct",293,0,0,"Oct",12.3944444444444
"D",2019,"Oct",293,1,0,"Oct",12.5
"D",2019,"Oct",293,2,0,"Oct",11.1888888888889
"D",2019,"Oct",293,3,0,"Oct",10.2944444444444
"D",2019,"Oct",293,4,0,"Oct",9.83333333333333
"D",2019,"Oct",293,5,0,"Oct",10.4833333333333
"D",2019,"Oct",293,6,0,"Oct",11.2222222222222
"D",2019,"Oct",293,7,0,"Oct",11.6888888888889
"D",2019,"Oct",293,8,0,"Oct",12
"D",2019,"Oct",293,9,0,"Oct",13.7055555555556
"D",2019,"Oct",293,10,0,"Oct",15.7333333333333
"D",2019,"Oct",293,11,0,"Oct",16.8166666666667
"D",2019,"Oct",293,12,0,"Oct",17.2833333333333
"D",2019,"Oct",293,13,0,"Oct",20.2666666666667
"D",2019,"Oct",293,14,0,"Oct",22.5666666666667
"D",2019,"Oct",293,15,0,"Oct",24.1055555555556
"D",2019,"Oct",293,16,0,"Oct",23.8777777777778
"D",2019,"Oct",293,17,0,"Oct",20.9333333333333
"D",2019,"Oct",293,18,0,"Oct",16.6944444444444
"D",2019,"Oct",293,19,0,"Oct",14.8722222222222
"D",2019,"Oct",293,20,0,"Oct",14.1777777777778
"D",2019,"Oct",293,21,0,"Oct",12.6611111111111
"D",2019,"Oct",293,22,0,"Oct",12.1833333333333
"D",2019,"Oct",293,23,0,"Oct",10.9333333333333
"D",2019,"Oct",294,0,0,"Oct",10.3333333333333
"D",2019,"Oct",294,1,0,"Oct",10.05
"D",2019,"Oct",294,2,0,"Oct",9.48888888888889
"D",2019,"Oct",294,3,0,"Oct",9.07777777777778
"D",2019,"Oct",294,4,0,"Oct",8.38888888888889
"D",2019,"Oct",294,5,0,"Oct",8.05
"D",2019,"Oct",294,6,0,"Oct",8.31666666666667
"D",2019,"Oct",294,7,0,"Oct",8.87222222222222
"D",2019,"Oct",294,8,0,"Oct",12.3055555555556
"D",2019,"Oct",294,9,0,"Oct",15.5111111111111
"D",2019,"Oct",294,10,0,"Oct",18.0111111111111
"D",2019,"Oct",294,11,0,"Oct",20.6333333333333
"D",2019,"Oct",294,12,0,"Oct",22.6
"D",2019,"Oct",294,13,0,"Oct",24.4555555555556
"D",2019,"Oct",294,14,0,"Oct",25.4277777777778
"D",2019,"Oct",294,15,0,"Oct",26.6055555555556
"D",2019,"Oct",294,16,0,"Oct",26.6944444444444
"D",2019,"Oct",294,17,0,"Oct",22.1555555555556
"D",2019,"Oct",294,18,0,"Oct",17.7666666666667
"D",2019,"Oct",294,19,0,"Oct",16.2222222222222
"D",2019,"Oct",294,20,0,"Oct",15.0055555555556
"D",2019,"Oct",294,21,0,"Oct",13.7833333333333
"D",2019,"Oct",294,22,0,"Oct",13.15
"D",2019,"Oct",294,23,0,"Oct",12.8111111111111
"D",2019,"Oct",295,0,0,"Oct",11.7888888888889
"D",2019,"Oct",295,1,0,"Oct",11.2444444444444
"D",2019,"Oct",295,2,0,"Oct",10.4722222222222
"D",2019,"Oct",295,3,0,"Oct",10.4111111111111
"D",2019,"Oct",295,4,0,"Oct",9.97777777777778
"D",2019,"Oct",295,5,0,"Oct",9.59444444444445
"D",2019,"Oct",295,6,0,"Oct",9.23888888888889
"D",2019,"Oct",295,7,0,"Oct",10.3277777777778
"D",2019,"Oct",295,8,0,"Oct",13.9
"D",2019,"Oct",295,9,0,"Oct",18.0888888888889
"D",2019,"Oct",295,10,0,"Oct",21.1611111111111
"D",2019,"Oct",295,11,0,"Oct",23.6111111111111
"D",2019,"Oct",295,12,0,"Oct",25.4722222222222
"D",2019,"Oct",295,13,0,"Oct",27.0944444444444
"D",2019,"Oct",295,14,0,"Oct",28.15
"D",2019,"Oct",295,15,0,"Oct",28.9444444444444
"D",2019,"Oct",295,16,0,"Oct",28.7833333333333
"D",2019,"Oct",295,17,0,"Oct",25.0388888888889
"D",2019,"Oct",295,18,0,"Oct",20.3333333333333
"D",2019,"Oct",295,19,0,"Oct",17.4666666666667
"D",2019,"Oct",295,20,0,"Oct",15.4055555555556
"D",2019,"Oct",295,21,0,"Oct",14.0111111111111
"D",2019,"Oct",295,22,0,"Oct",13.1777777777778
"D",2019,"Oct",295,23,0,"Oct",12.7111111111111
"D",2019,"Oct",296,0,0,"Oct",12.2388888888889
"D",2019,"Oct",296,1,0,"Oct",11.5444444444444
"D",2019,"Oct",296,2,0,"Oct",10.9444444444444
"D",2019,"Oct",296,3,0,"Oct",10.3444444444444
"D",2019,"Oct",296,4,0,"Oct",9.91111111111111
"D",2019,"Oct",296,5,0,"Oct",9.98888888888889
"D",2019,"Oct",296,6,0,"Oct",9.71666666666667
"D",2019,"Oct",296,7,0,"Oct",10.9333333333333
"D",2019,"Oct",296,8,0,"Oct",14.5722222222222
"D",2019,"Oct",296,9,0,"Oct",18.4777777777778
"D",2019,"Oct",296,10,0,"Oct",21.2055555555556
"D",2019,"Oct",296,11,0,"Oct",23.2611111111111
"D",2019,"Oct",296,12,0,"Oct",25.7333333333333
"D",2019,"Oct",296,13,0,"Oct",27.3
"D",2019,"Oct",296,14,0,"Oct",27.9333333333333
"D",2019,"Oct",296,15,0,"Oct",28.4888888888889
"D",2019,"Oct",296,16,0,"Oct",28.6111111111111
"D",2019,"Oct",296,17,0,"Oct",24.1833333333333
"D",2019,"Oct",296,18,0,"Oct",18.9111111111111
"D",2019,"Oct",296,19,0,"Oct",17.0055555555556
"D",2019,"Oct",296,20,0,"Oct",15.5944444444444
"D",2019,"Oct",296,21,0,"Oct",14.4777777777778
"D",2019,"Oct",296,22,0,"Oct",13.6777777777778
"D",2019,"Oct",296,23,0,"Oct",12.5888888888889
"D",2019,"Oct",297,0,0,"Oct",12.0277777777778
"D",2019,"Oct",297,1,0,"Oct",11.5944444444444
"D",2019,"Oct",297,2,0,"Oct",11.1555555555556
"D",2019,"Oct",297,3,0,"Oct",10.7111111111111
"D",2019,"Oct",297,4,0,"Oct",10.3388888888889
"D",2019,"Oct",297,5,0,"Oct",10.0222222222222
"D",2019,"Oct",297,6,0,"Oct",9.65555555555556
"D",2019,"Oct",297,7,0,"Oct",10.5
"D",2019,"Oct",297,8,0,"Oct",14.1277777777778
"D",2019,"Oct",297,9,0,"Oct",18.3
"D",2019,"Oct",297,10,0,"Oct",21.35
"D",2019,"Oct",297,11,0,"Oct",23.5333333333333
"D",2019,"Oct",297,12,0,"Oct",26.0055555555556
"D",2019,"Oct",297,13,0,"Oct",28.1
"D",2019,"Oct",297,14,0,"Oct",29.5777777777778
"D",2019,"Oct",297,15,0,"Oct",30.4055555555556
"D",2019,"Oct",297,16,0,"Oct",29.7166666666667
"D",2019,"Oct",297,17,0,"Oct",26.1555555555556
"D",2019,"Oct",297,18,0,"Oct",20.7611111111111
"D",2019,"Oct",297,19,0,"Oct",20.2388888888889
"D",2019,"Oct",297,20,0,"Oct",17.5888888888889
"D",2019,"Oct",297,21,0,"Oct",16
"D",2019,"Oct",297,22,0,"Oct",14.9111111111111
"D",2019,"Oct",297,23,0,"Oct",13.8722222222222
"D",2019,"Oct",298,0,0,"Oct",13.1611111111111
"D",2019,"Oct",298,1,0,"Oct",12.3777777777778
"D",2019,"Oct",298,2,0,"Oct",11.3611111111111
"D",2019,"Oct",298,3,0,"Oct",10.9277777777778
"D",2019,"Oct",298,4,0,"Oct",10.4
"D",2019,"Oct",298,5,0,"Oct",10.4222222222222
"D",2019,"Oct",298,6,0,"Oct",10.1444444444444
"D",2019,"Oct",298,7,0,"Oct",10.9333333333333
"D",2019,"Oct",298,8,0,"Oct",14.9555555555556
"D",2019,"Oct",298,9,0,"Oct",18.5
"D",2019,"Oct",298,10,0,"Oct",22.0888888888889
"D",2019,"Oct",298,11,0,"Oct",24.7833333333333
"D",2019,"Oct",298,12,0,"Oct",27.1611111111111
"D",2019,"Oct",298,13,0,"Oct",29.4555555555556
"D",2019,"Oct",298,14,0,"Oct",30.5
"D",2019,"Oct",298,15,0,"Oct",30.6833333333333
"D",2019,"Oct",298,16,0,"Oct",30.1833333333333
"D",2019,"Oct",298,17,0,"Oct",26.8222222222222
"D",2019,"Oct",298,18,0,"Oct",21.5833333333333
"D",2019,"Oct",298,19,0,"Oct",17.6277777777778
"D",2019,"Oct",298,20,0,"Oct",15.6833333333333
"D",2019,"Oct",298,21,0,"Oct",14.5333333333333
"D",2019,"Oct",298,22,0,"Oct",13.2333333333333
"D",2019,"Oct",298,23,0,"Oct",12.3111111111111
"D",2019,"Oct",299,0,0,"Oct",11.6833333333333
"D",2019,"Oct",299,1,0,"Oct",11.7388888888889
"D",2019,"Oct",299,2,0,"Oct",11.6277777777778
"D",2019,"Oct",299,3,0,"Oct",10.7944444444444
"D",2019,"Oct",299,4,0,"Oct",9.68333333333333
"D",2019,"Oct",299,5,0,"Oct",9.20555555555556
"D",2019,"Oct",299,6,0,"Oct",8.54444444444445
"D",2019,"Oct",299,7,0,"Oct",9.68888888888889
"D",2019,"Oct",299,8,0,"Oct",13.2611111111111
"D",2019,"Oct",299,9,0,"Oct",18.05
"D",2019,"Oct",299,10,0,"Oct",21.6722222222222
"D",2019,"Oct",299,11,0,"Oct",24.4277777777778
"D",2019,"Oct",299,12,0,"Oct",26.3222222222222
"D",2019,"Oct",299,13,0,"Oct",28.1388888888889
"D",2019,"Oct",299,14,0,"Oct",29.2222222222222
"D",2019,"Oct",299,15,0,"Oct",29.7833333333333
"D",2019,"Oct",299,16,0,"Oct",29.8777777777778
"D",2019,"Oct",299,17,0,"Oct",23.8277777777778
"D",2019,"Oct",299,18,0,"Oct",18.7666666666667
"D",2019,"Oct",299,19,0,"Oct",16.0277777777778
"D",2019,"Oct",299,20,0,"Oct",14.5388888888889
"D",2019,"Oct",299,21,0,"Oct",13.6111111111111
"D",2019,"Oct",299,22,0,"Oct",12.6
"D",2019,"Oct",299,23,0,"Oct",11.5
"D",2019,"Oct",300,0,0,"Oct",10.6444444444444
"D",2019,"Oct",300,1,0,"Oct",10.0277777777778
"D",2019,"Oct",300,2,0,"Oct",9.44444444444444
"D",2019,"Oct",300,3,0,"Oct",8.88888888888889
"D",2019,"Oct",300,4,0,"Oct",9.41666666666667
"D",2019,"Oct",300,5,0,"Oct",11.2944444444444
"D",2019,"Oct",300,6,0,"Oct",10.3777777777778
"D",2019,"Oct",300,7,0,"Oct",10.0055555555556
"D",2019,"Oct",300,8,0,"Oct",12.3222222222222
"D",2019,"Oct",300,9,0,"Oct",13.9666666666667
"D",2019,"Oct",300,10,0,"Oct",15.0444444444444
"D",2019,"Oct",300,11,0,"Oct",16.2611111111111
"D",2019,"Oct",300,12,0,"Oct",17.2222222222222
"D",2019,"Oct",300,13,0,"Oct",18.5444444444444
"D",2019,"Oct",300,14,0,"Oct",19
"D",2019,"Oct",300,15,0,"Oct",19.2277777777778
"D",2019,"Oct",300,16,0,"Oct",18.9888888888889
"D",2019,"Oct",300,17,0,"Oct",15.1722222222222
"D",2019,"Oct",300,18,0,"Oct",12.7055555555556
"D",2019,"Oct",300,19,0,"Oct",11.1444444444444
"D",2019,"Oct",300,20,0,"Oct",9.81111111111111
"D",2019,"Oct",300,21,0,"Oct",8.77222222222222
"D",2019,"Oct",300,22,0,"Oct",8.03888888888889
"D",2019,"Oct",300,23,0,"Oct",7.51666666666667
"D",2019,"Oct",301,0,0,"Oct",7.06666666666667
"D",2019,"Oct",301,1,0,"Oct",6.94444444444444
"D",2019,"Oct",301,2,0,"Oct",7.03888888888889
