"Yr","Mnth","Julian","Hr","site2","Hr2","Julian2"
2019,"Aug",237,16,"E",22,236
2020,"Aug",238,2,"A1",8,237
2019,"Aug",238,3,"C",9,237
2019,"Aug",238,4,"A",10,237
2019,"Aug",238,4,"D",10,237
2019,"Aug",238,4,"D",10,237
2020,"Aug",238,4,"A1",10,237
2020,"Aug",238,4,"A2",10,237
2020,"Aug",238,4,"A4",10,237
2019,"Aug",238,5,"A",11,237
2019,"Aug",238,5,"D",11,237
2019,"Aug",238,5,"D",11,237
2020,"Aug",238,5,"A1",11,237
2020,"Aug",238,5,"A1",11,237
2020,"Aug",238,5,"A4",11,237
2019,"Aug",239,3,"C",9,238
2019,"Aug",239,3,"D",9,238
2019,"Aug",239,3,"D",9,238
2019,"Aug",239,4,"C",10,238
2019,"Aug",239,4,"D",10,238
2019,"Aug",239,4,"D",10,238
2019,"Aug",239,4,"D",10,238
2019,"Aug",239,5,"B",11,238
2019,"Aug",239,5,"C",11,238
2019,"Aug",239,5,"D",11,238
2019,"Aug",239,5,"D",11,238
2019,"Aug",239,6,"C",12,238
2019,"Aug",239,7,"A",13,238
2019,"Aug",239,7,"A",13,238
2019,"Aug",240,3,"C",9,239
2019,"Aug",240,4,"B",10,239
2019,"Aug",240,4,"B",10,239
2019,"Aug",240,4,"D",10,239
2019,"Aug",240,4,"D",10,239
2019,"Aug",240,4,"E",10,239
2019,"Aug",240,5,"A",11,239
2019,"Aug",240,5,"A",11,239
2019,"Aug",240,5,"A",11,239
2019,"Aug",240,5,"A",11,239
2019,"Aug",240,5,"A",11,239
2019,"Aug",240,5,"A",11,239
2019,"Aug",240,5,"C",11,239
2019,"Aug",240,5,"D",11,239
2019,"Aug",240,5,"D",11,239
2019,"Aug",240,5,"D",11,239
2019,"Aug",240,5,"D",11,239
2020,"Aug",240,5,"A4",11,239
2019,"Aug",240,6,"A",12,239
2020,"Aug",240,10,"A5",16,239
2020,"Aug",241,3,"A3",9,240
2019,"Aug",241,4,"A",10,240
2019,"Aug",241,4,"A",10,240
2019,"Aug",241,4,"A",10,240
2019,"Aug",241,4,"A",10,240
2019,"Aug",241,5,"A",11,240
2019,"Aug",241,5,"C",11,240
2019,"Aug",241,5,"D",11,240
2019,"Aug",241,7,"A",13,240
2019,"Aug",241,7,"A",13,240
2019,"Aug",241,7,"A",13,240
2019,"Aug",241,7,"A",13,240
2019,"Aug",241,7,"A",13,240
2019,"Aug",241,7,"A",13,240
2019,"Aug",241,7,"A",13,240
2019,"Aug",241,7,"A",13,240
2019,"Aug",241,7,"A",13,240
2019,"Aug",241,7,"A",13,240
2019,"Aug",241,7,"A",13,240
2019,"Aug",241,7,"C",13,240
2019,"Aug",241,7,"C",13,240
2019,"Aug",241,10,"C",16,240
2019,"Aug",242,4,"C",10,241
2019,"Aug",242,5,"D",11,241
2020,"Aug",242,5,"A2",11,241
2020,"Aug",242,5,"A4",11,241
2020,"Aug",242,5,"A4",11,241
2020,"Aug",242,8,"A1",14,241
2020,"Aug",242,11,"A4",17,241
2019,"Aug",243,4,"A",10,242
2019,"Aug",243,4,"A",10,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"A",11,242
2019,"Aug",243,5,"C",11,242
2019,"Aug",243,5,"D",11,242
2019,"Aug",243,5,"D",11,242
2019,"Aug",243,6,"A",12,242
2019,"Aug",243,7,"C",13,242
2019,"Sep",244,3,"D",9,243
2019,"Sep",244,4,"D",10,243
2019,"Sep",244,5,"A",11,243
2019,"Sep",244,5,"A",11,243
2019,"Sep",244,5,"D",11,243
2020,"Aug",244,5,"A4",11,243
2020,"Aug",244,6,"A4",12,243
2019,"Sep",244,7,"C",13,243
2019,"Sep",244,18,"D",0,244
2019,"Sep",244,21,"A",3,244
2019,"Sep",244,21,"C",3,244
2019,"Sep",245,0,"A",6,244
2019,"Sep",245,3,"A",9,244
2019,"Sep",245,3,"A",9,244
2019,"Sep",245,5,"A",11,244
2019,"Sep",245,5,"C",11,244
2020,"Sep",245,5,"A2",11,244
2019,"Sep",245,6,"C",12,244
2019,"Sep",245,6,"C",12,244
2019,"Sep",245,10,"A",16,244
2019,"Sep",245,15,"D",21,244
2019,"Sep",245,16,"C",22,244
2019,"Sep",245,17,"A",23,244
2019,"Sep",245,17,"A",23,244
2019,"Sep",245,17,"A",23,244
2020,"Sep",246,5,"A4",11,245
2019,"Sep",246,21,"B",3,246
2019,"Sep",246,22,"A",4,246
2019,"Sep",246,22,"A",4,246
2019,"Sep",246,22,"A",4,246
2020,"Sep",247,4,"A4",10,246
2019,"Sep",247,5,"C",11,246
2020,"Sep",247,5,"A4",11,246
2020,"Sep",247,5,"A4",11,246
2020,"Sep",247,5,"A4",11,246
2019,"Sep",247,6,"A",12,246
2019,"Sep",248,3,"A",9,247
2019,"Sep",248,3,"A",9,247
2020,"Sep",248,3,"A1",9,247
2019,"Sep",248,4,"A",10,247
2019,"Sep",248,4,"A",10,247
2019,"Sep",248,4,"A",10,247
2019,"Sep",248,4,"A",10,247
2019,"Sep",248,4,"A",10,247
2019,"Sep",248,4,"A",10,247
2019,"Sep",248,4,"A",10,247
2019,"Sep",248,4,"A",10,247
2019,"Sep",248,4,"D",10,247
2019,"Sep",248,5,"A",11,247
2019,"Sep",248,5,"A",11,247
2019,"Sep",248,5,"A",11,247
2019,"Sep",248,5,"A",11,247
2019,"Sep",248,5,"A",11,247
2019,"Sep",248,5,"A",11,247
2019,"Sep",248,5,"A",11,247
2019,"Sep",248,5,"B",11,247
2019,"Sep",248,6,"A",12,247
2019,"Sep",249,2,"A",8,248
2020,"Sep",249,2,"A4",8,248
2020,"Sep",249,2,"A4",8,248
2020,"Sep",249,2,"A4",8,248
2020,"Sep",249,2,"A4",8,248
2020,"Sep",249,2,"A4",8,248
2019,"Sep",249,3,"B",9,248
2019,"Sep",249,3,"E",9,248
2019,"Sep",249,3,"E",9,248
2019,"Sep",249,3,"E",9,248
2019,"Sep",249,3,"E",9,248
2019,"Sep",249,4,"A",10,248
2019,"Sep",249,4,"A",10,248
2019,"Sep",249,4,"A",10,248
2019,"Sep",249,4,"A",10,248
2019,"Sep",249,4,"B",10,248
2019,"Sep",249,4,"B",10,248
2019,"Sep",249,4,"D",10,248
2019,"Sep",249,4,"E",10,248
2019,"Sep",249,4,"E",10,248
2019,"Sep",249,4,"E",10,248
2019,"Sep",249,4,"E",10,248
2019,"Sep",249,4,"E",10,248
2019,"Sep",249,4,"E",10,248
2019,"Sep",249,5,"A",11,248
2019,"Sep",249,5,"A",11,248
2019,"Sep",249,5,"A",11,248
2019,"Sep",249,5,"A",11,248
2019,"Sep",249,5,"A",11,248
2019,"Sep",249,5,"A",11,248
2019,"Sep",249,5,"A",11,248
2019,"Sep",249,5,"A",11,248
2019,"Sep",249,5,"A",11,248
2019,"Sep",249,5,"A",11,248
2019,"Sep",249,5,"A",11,248
2019,"Sep",249,5,"C",11,248
2019,"Sep",249,5,"D",11,248
2019,"Sep",249,5,"E",11,248
2019,"Sep",249,5,"E",11,248
2020,"Sep",249,5,"A1",11,248
2019,"Sep",249,6,"A",12,248
2019,"Sep",249,6,"A",12,248
2019,"Sep",249,6,"A",12,248
2019,"Sep",249,6,"B",12,248
2019,"Sep",249,6,"E",12,248
2020,"Sep",249,6,"A1",12,248
2020,"Sep",249,7,"A4",13,248
2019,"Sep",250,3,"A",9,249
2020,"Sep",250,3,"A1",9,249
2019,"Sep",250,4,"A",10,249
2019,"Sep",250,4,"A",10,249
2019,"Sep",250,4,"A",10,249
2019,"Sep",250,4,"A",10,249
2019,"Sep",250,4,"A",10,249
2019,"Sep",250,4,"A",10,249
2019,"Sep",250,4,"A",10,249
2019,"Sep",250,4,"B",10,249
2019,"Sep",250,4,"C",10,249
2019,"Sep",250,4,"C",10,249
2019,"Sep",250,4,"D",10,249
2019,"Sep",250,4,"D",10,249
2019,"Sep",250,4,"E",10,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"A",11,249
2019,"Sep",250,5,"B",11,249
2019,"Sep",250,5,"B",11,249
2019,"Sep",250,5,"C",11,249
2019,"Sep",250,5,"C",11,249
2019,"Sep",250,5,"D",11,249
2019,"Sep",250,5,"D",11,249
2019,"Sep",250,6,"A",12,249
2019,"Sep",250,6,"A",12,249
2019,"Sep",250,6,"A",12,249
2019,"Sep",250,6,"A",12,249
2019,"Sep",250,6,"A",12,249
2019,"Sep",250,6,"A",12,249
2019,"Sep",250,6,"B",12,249
2019,"Sep",250,6,"B",12,249
2019,"Sep",250,6,"B",12,249
2019,"Sep",250,6,"B",12,249
2019,"Sep",250,6,"B",12,249
2019,"Sep",250,7,"A",13,249
2020,"Sep",251,3,"A2",9,250
2020,"Sep",251,3,"A2",9,250
2020,"Sep",251,3,"A4",9,250
2020,"Sep",251,3,"A4",9,250
2019,"Sep",251,4,"A",10,250
2019,"Sep",251,4,"A",10,250
2019,"Sep",251,4,"A",10,250
2019,"Sep",251,4,"A",10,250
2019,"Sep",251,4,"A",10,250
2019,"Sep",251,4,"A",10,250
2019,"Sep",251,4,"A",10,250
2019,"Sep",251,4,"A",10,250
2019,"Sep",251,4,"A",10,250
2019,"Sep",251,4,"A",10,250
2019,"Sep",251,9,"B",15,250
2019,"Sep",251,11,"C",17,250
2019,"Sep",251,11,"C",17,250
2020,"Sep",251,11,"A4",17,250
2020,"Sep",251,22,"A4",4,251
2019,"Sep",252,4,"A",10,251
2019,"Sep",252,4,"A",10,251
2019,"Sep",252,4,"A",10,251
2019,"Sep",252,4,"A",10,251
2019,"Sep",252,4,"A",10,251
2019,"Sep",252,4,"A",10,251
2019,"Sep",252,4,"A",10,251
2019,"Sep",252,4,"A",10,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"A",11,251
2019,"Sep",252,5,"B",11,251
2019,"Sep",252,5,"B",11,251
2019,"Sep",252,5,"B",11,251
2019,"Sep",252,5,"B",11,251
2019,"Sep",252,5,"B",11,251
2019,"Sep",252,5,"B",11,251
2019,"Sep",252,5,"B",11,251
2019,"Sep",252,6,"B",12,251
2019,"Sep",252,6,"B",12,251
2019,"Sep",252,6,"B",12,251
2019,"Sep",252,6,"B",12,251
2019,"Sep",252,6,"B",12,251
2019,"Sep",252,6,"B",12,251
2019,"Sep",252,9,"A",15,251
2019,"Sep",252,13,"B",19,251
2019,"Sep",252,13,"B",19,251
2019,"Sep",252,19,"B",1,252
2019,"Sep",252,19,"B",1,252
2019,"Sep",253,0,"B",6,252
2019,"Sep",253,0,"B",6,252
2019,"Sep",253,3,"A",9,252
2019,"Sep",253,3,"A",9,252
2019,"Sep",253,4,"A",10,252
2019,"Sep",253,4,"A",10,252
2019,"Sep",253,4,"A",10,252
2019,"Sep",253,4,"A",10,252
2019,"Sep",253,8,"A",14,252
2019,"Sep",254,2,"A",8,253
2019,"Sep",254,3,"A",9,253
2019,"Sep",254,3,"A",9,253
2019,"Sep",254,3,"C",9,253
2019,"Sep",254,5,"A",11,253
2019,"Sep",254,5,"A",11,253
2019,"Sep",254,5,"A",11,253
2019,"Sep",254,5,"A",11,253
2019,"Sep",254,5,"A",11,253
2019,"Sep",254,6,"A",12,253
2019,"Sep",254,12,"B",18,253
2019,"Sep",254,12,"B",18,253
2019,"Sep",254,12,"B",18,253
2019,"Sep",254,12,"B",18,253
2019,"Sep",254,19,"A",1,254
2019,"Sep",254,23,"A",5,254
2019,"Sep",255,4,"A",10,254
2019,"Sep",255,4,"A",10,254
2019,"Sep",255,4,"A",10,254
2019,"Sep",255,4,"A",10,254
2019,"Sep",255,4,"A",10,254
2019,"Sep",255,4,"C",10,254
2019,"Sep",255,5,"A",11,254
2019,"Sep",255,5,"A",11,254
2019,"Sep",255,6,"A",12,254
2019,"Sep",255,6,"A",12,254
2019,"Sep",255,6,"A",12,254
2019,"Sep",255,6,"A",12,254
2019,"Sep",255,6,"D",12,254
2019,"Sep",255,7,"B",13,254
2019,"Sep",255,7,"B",13,254
2019,"Sep",255,7,"B",13,254
2019,"Sep",255,7,"B",13,254
2019,"Sep",255,7,"B",13,254
2019,"Sep",255,7,"B",13,254
2019,"Sep",255,7,"B",13,254
2019,"Sep",255,7,"B",13,254
2019,"Sep",255,7,"B",13,254
2019,"Sep",255,7,"B",13,254
2019,"Sep",255,8,"B",14,254
2019,"Sep",255,15,"A",21,254
2019,"Sep",255,19,"B",1,255
2019,"Sep",255,19,"B",1,255
2019,"Sep",256,1,"A",7,255
2019,"Sep",256,2,"B",8,255
2019,"Sep",256,2,"B",8,255
2019,"Sep",256,2,"B",8,255
2019,"Sep",256,2,"C",8,255
2019,"Sep",256,3,"A",9,255
2019,"Sep",256,3,"A",9,255
2019,"Sep",256,3,"A",9,255
2019,"Sep",256,3,"A",9,255
2019,"Sep",256,4,"A",10,255
2019,"Sep",256,4,"A",10,255
2019,"Sep",256,4,"A",10,255
2019,"Sep",256,4,"A",10,255
2019,"Sep",256,4,"D",10,255
2019,"Sep",256,5,"A",11,255
2019,"Sep",256,5,"A",11,255
2019,"Sep",256,5,"A",11,255
2019,"Sep",256,5,"B",11,255
2019,"Sep",256,5,"B",11,255
2019,"Sep",256,5,"B",11,255
2019,"Sep",256,5,"B",11,255
2019,"Sep",256,5,"B",11,255
2019,"Sep",256,5,"B",11,255
2019,"Sep",256,5,"B",11,255
2019,"Sep",256,5,"B",11,255
2019,"Sep",256,6,"A",12,255
2019,"Sep",256,6,"A",12,255
2019,"Sep",256,6,"B",12,255
2019,"Sep",256,21,"A",3,256
2019,"Sep",256,22,"A",4,256
2019,"Sep",257,3,"A",9,256
2019,"Sep",257,3,"A",9,256
2019,"Sep",257,3,"A",9,256
2019,"Sep",257,3,"A",9,256
2019,"Sep",257,3,"A",9,256
2019,"Sep",257,4,"A",10,256
2019,"Sep",257,4,"A",10,256
2019,"Sep",257,4,"A",10,256
2019,"Sep",257,4,"B",10,256
2019,"Sep",257,4,"C",10,256
2019,"Sep",257,4,"D",10,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"A",11,256
2019,"Sep",257,5,"C",11,256
2019,"Sep",257,6,"A",12,256
2019,"Sep",257,6,"A",12,256
2019,"Sep",257,6,"A",12,256
2019,"Sep",257,6,"A",12,256
2019,"Sep",257,6,"A",12,256
2019,"Sep",257,6,"B",12,256
2019,"Sep",257,6,"B",12,256
2019,"Sep",258,2,"A",8,257
2019,"Sep",258,2,"A",8,257
2019,"Sep",258,3,"A",9,257
2019,"Sep",258,3,"A",9,257
2019,"Sep",258,4,"A",10,257
2019,"Sep",258,4,"A",10,257
2019,"Sep",258,4,"A",10,257
2019,"Sep",258,4,"A",10,257
2019,"Sep",258,4,"A",10,257
2019,"Sep",258,4,"A",10,257
2019,"Sep",258,4,"C",10,257
2019,"Sep",258,5,"A",11,257
2019,"Sep",258,5,"A",11,257
2019,"Sep",258,5,"A",11,257
2019,"Sep",258,5,"B",11,257
2019,"Sep",258,5,"B",11,257
2019,"Sep",258,5,"C",11,257
2019,"Sep",258,5,"C",11,257
2019,"Sep",258,6,"A",12,257
2019,"Sep",258,6,"A",12,257
2019,"Sep",258,13,"D",19,257
2019,"Sep",258,14,"D",20,257
2019,"Sep",259,2,"A",8,258
2019,"Sep",259,2,"A",8,258
2019,"Sep",259,2,"A",8,258
2019,"Sep",259,2,"A",8,258
2019,"Sep",259,3,"A",9,258
2019,"Sep",259,3,"A",9,258
2019,"Sep",259,3,"A",9,258
2019,"Sep",259,4,"A",10,258
2019,"Sep",259,5,"A",11,258
2019,"Sep",260,2,"A",8,259
2019,"Sep",260,2,"A",8,259
2019,"Sep",260,2,"A",8,259
2019,"Sep",260,4,"A",10,259
2019,"Sep",260,5,"A",11,259
2019,"Sep",260,5,"A",11,259
2019,"Sep",260,5,"A",11,259
2019,"Sep",260,5,"A",11,259
2019,"Sep",260,6,"A",12,259
2020,"Sep",260,20,"A2",2,260
2019,"Sep",260,21,"A",3,260
2020,"Sep",260,23,"A5",5,260
2020,"Sep",260,23,"A5",5,260
2019,"Sep",261,0,"A",6,260
2019,"Sep",261,0,"A",6,260
2019,"Sep",261,0,"A",6,260
2020,"Sep",261,1,"A1",7,260
2020,"Sep",261,1,"A2",7,260
2020,"Sep",261,1,"A2",7,260
2020,"Sep",261,1,"A4",7,260
2019,"Sep",261,2,"B",8,260
2020,"Sep",261,2,"A1",8,260
2020,"Sep",261,2,"A2",8,260
2020,"Sep",261,2,"A2",8,260
2020,"Sep",261,2,"A2",8,260
2020,"Sep",261,2,"A2",8,260
2020,"Sep",261,2,"A3",8,260
2020,"Sep",261,2,"A3",8,260
2020,"Sep",261,2,"A3",8,260
2020,"Sep",261,2,"A3",8,260
2020,"Sep",261,2,"A4",8,260
2020,"Sep",261,2,"A4",8,260
2020,"Sep",261,3,"A2",9,260
2020,"Sep",261,3,"A2",9,260
2020,"Sep",261,3,"A3",9,260
2020,"Sep",261,3,"A3",9,260
2020,"Sep",261,3,"A3",9,260
2020,"Sep",261,3,"A3",9,260
2020,"Sep",261,3,"A4",9,260
2020,"Sep",261,3,"A4",9,260
2020,"Sep",261,3,"A4",9,260
2019,"Sep",261,4,"A",10,260
2019,"Sep",261,4,"A",10,260
2019,"Sep",261,4,"A",10,260
2019,"Sep",261,4,"A",10,260
2019,"Sep",261,4,"A",10,260
2019,"Sep",261,4,"A",10,260
2019,"Sep",261,4,"A",10,260
2020,"Sep",261,4,"A3",10,260
2020,"Sep",261,4,"A3",10,260
2020,"Sep",261,4,"A3",10,260
2020,"Sep",261,4,"A4",10,260
2020,"Sep",261,4,"A4",10,260
2020,"Sep",261,4,"A4",10,260
2020,"Sep",261,5,"A1",11,260
2020,"Sep",261,5,"A1",11,260
2020,"Sep",261,5,"A2",11,260
2020,"Sep",261,5,"A2",11,260
2020,"Sep",261,5,"A4",11,260
2020,"Sep",261,5,"A4",11,260
2020,"Sep",261,5,"A4",11,260
2020,"Sep",261,5,"A4",11,260
2020,"Sep",261,5,"A4",11,260
2020,"Sep",261,5,"A5",11,260
2020,"Sep",261,6,"A1",12,260
2020,"Sep",261,6,"A2",12,260
2020,"Sep",261,6,"A2",12,260
2020,"Sep",261,6,"A2",12,260
2020,"Sep",261,6,"A3",12,260
2020,"Sep",261,6,"A3",12,260
2020,"Sep",261,6,"A3",12,260
2020,"Sep",261,6,"A3",12,260
2020,"Sep",261,6,"A4",12,260
2020,"Sep",261,6,"A4",12,260
2020,"Sep",261,6,"A4",12,260
2020,"Sep",261,6,"A4",12,260
2020,"Sep",261,6,"A4",12,260
2020,"Sep",261,6,"A4",12,260
2020,"Sep",261,8,"A1",14,260
2020,"Sep",262,1,"A3",7,261
2020,"Sep",262,1,"A4",7,261
2020,"Sep",262,2,"A3",8,261
2020,"Sep",262,3,"A3",9,261
2020,"Sep",262,3,"A3",9,261
2020,"Sep",262,3,"A4",9,261
2020,"Sep",262,4,"A3",10,261
2020,"Sep",262,4,"A3",10,261
2020,"Sep",262,4,"A3",10,261
2020,"Sep",262,4,"A4",10,261
2020,"Sep",262,4,"A4",10,261
2019,"Sep",262,5,"A",11,261
2019,"Sep",262,5,"A",11,261
2019,"Sep",262,5,"C",11,261
2020,"Sep",262,5,"A2",11,261
2020,"Sep",262,5,"A2",11,261
2020,"Sep",262,5,"A2",11,261
2020,"Sep",262,5,"A2",11,261
2020,"Sep",262,5,"A3",11,261
2020,"Sep",262,5,"A4",11,261
2020,"Sep",262,5,"A4",11,261
2020,"Sep",262,5,"A4",11,261
2020,"Sep",262,5,"A4",11,261
2020,"Sep",262,5,"A4",11,261
2019,"Sep",262,6,"A",12,261
2019,"Sep",262,6,"A",12,261
2019,"Sep",262,6,"C",12,261
2020,"Sep",262,6,"A3",12,261
2020,"Sep",262,6,"A3",12,261
2020,"Sep",262,6,"A4",12,261
2020,"Sep",262,6,"A4",12,261
2020,"Sep",262,16,"A3",22,261
2020,"Sep",262,20,"A3",2,262
2019,"Sep",263,0,"A",6,262
2019,"Sep",263,2,"A",8,262
2019,"Sep",263,2,"C",8,262
2019,"Sep",263,2,"C",8,262
2019,"Sep",263,2,"C",8,262
2019,"Sep",263,2,"C",8,262
2019,"Sep",263,2,"C",8,262
2019,"Sep",263,2,"C",8,262
2019,"Sep",263,2,"D",8,262
2019,"Sep",263,2,"D",8,262
2019,"Sep",263,2,"D",8,262
2020,"Sep",263,2,"A3",8,262
2020,"Sep",263,2,"A4",8,262
2020,"Sep",263,2,"A4",8,262
2020,"Sep",263,3,"A3",9,262
2020,"Sep",263,3,"A3",9,262
2020,"Sep",263,3,"A3",9,262
2020,"Sep",263,3,"A3",9,262
2020,"Sep",263,3,"A3",9,262
2020,"Sep",263,3,"A4",9,262
2020,"Sep",263,3,"A4",9,262
2020,"Sep",263,3,"A4",9,262
2020,"Sep",263,3,"A5",9,262
2019,"Sep",263,4,"A",10,262
2019,"Sep",263,4,"A",10,262
2019,"Sep",263,4,"A",10,262
2020,"Sep",263,4,"A2",10,262
2020,"Sep",263,4,"A2",10,262
2020,"Sep",263,4,"A4",10,262
2020,"Sep",263,4,"A4",10,262
2020,"Sep",263,4,"A4",10,262
2020,"Sep",263,4,"A4",10,262
2019,"Sep",263,5,"A",11,262
2019,"Sep",263,5,"A",11,262
2019,"Sep",263,5,"A",11,262
2020,"Sep",263,5,"A2",11,262
2020,"Sep",263,5,"A2",11,262
2020,"Sep",263,5,"A2",11,262
2020,"Sep",263,5,"A2",11,262
2020,"Sep",263,5,"A3",11,262
2020,"Sep",263,5,"A3",11,262
2020,"Sep",263,5,"A3",11,262
2020,"Sep",263,5,"A4",11,262
2020,"Sep",263,5,"A4",11,262
2020,"Sep",263,5,"A4",11,262
2020,"Sep",263,5,"A4",11,262
2020,"Sep",263,5,"A4",11,262
2020,"Sep",263,5,"A4",11,262
2020,"Sep",263,5,"A4",11,262
2020,"Sep",263,5,"A5",11,262
2019,"Sep",263,6,"A",12,262
2020,"Sep",263,6,"A2",12,262
2020,"Sep",263,6,"A2",12,262
2020,"Sep",263,6,"A4",12,262
2020,"Sep",263,6,"A4",12,262
2020,"Sep",263,6,"A4",12,262
2020,"Sep",263,6,"A4",12,262
2020,"Sep",263,9,"A3",15,262
2019,"Sep",263,10,"A",16,262
2019,"Sep",263,22,"A",4,263
2020,"Sep",263,22,"A2",4,263
2020,"Sep",263,22,"A3",4,263
2019,"Sep",264,0,"A",6,263
2019,"Sep",264,0,"D",6,263
2020,"Sep",264,0,"A1",6,263
2020,"Sep",264,0,"A2",6,263
2020,"Sep",264,0,"A3",6,263
2019,"Sep",264,1,"A",7,263
2019,"Sep",264,1,"A",7,263
2019,"Sep",264,1,"A",7,263
2020,"Sep",264,1,"A2",7,263
2020,"Sep",264,1,"A2",7,263
2020,"Sep",264,1,"A3",7,263
2020,"Sep",264,1,"A4",7,263
2019,"Sep",264,2,"A",8,263
2019,"Sep",264,2,"A",8,263
2019,"Sep",264,2,"A",8,263
2019,"Sep",264,2,"A",8,263
2019,"Sep",264,2,"A",8,263
2019,"Sep",264,2,"A",8,263
2019,"Sep",264,2,"A",8,263
2019,"Sep",264,2,"C",8,263
2019,"Sep",264,2,"C",8,263
2019,"Sep",264,2,"C",8,263
2020,"Sep",264,2,"A3",8,263
2020,"Sep",264,2,"A4",8,263
2020,"Sep",264,2,"A4",8,263
2020,"Sep",264,2,"A4",8,263
2020,"Sep",264,2,"A4",8,263
2020,"Sep",264,2,"A4",8,263
2019,"Sep",264,3,"C",9,263
2019,"Sep",264,3,"C",9,263
2019,"Sep",264,3,"C",9,263
2019,"Sep",264,3,"C",9,263
2019,"Sep",264,3,"C",9,263
2020,"Sep",264,3,"A3",9,263
2020,"Sep",264,3,"A3",9,263
2020,"Sep",264,3,"A3",9,263
2020,"Sep",264,3,"A4",9,263
2020,"Sep",264,3,"A4",9,263
2020,"Sep",264,3,"A4",9,263
2020,"Sep",264,3,"A4",9,263
2020,"Sep",264,3,"A4",9,263
2020,"Sep",264,3,"A5",9,263
2019,"Sep",264,4,"C",10,263
2019,"Sep",264,4,"C",10,263
2019,"Sep",264,4,"C",10,263
2019,"Sep",264,4,"C",10,263
2020,"Sep",264,4,"A4",10,263
2020,"Sep",264,4,"A4",10,263
2020,"Sep",264,4,"A4",10,263
2020,"Sep",264,4,"A5",10,263
2019,"Sep",264,5,"A",11,263
2019,"Sep",264,5,"A",11,263
2019,"Sep",264,5,"A",11,263
2019,"Sep",264,5,"A",11,263
2020,"Sep",264,5,"A1",11,263
