"Date_time","degf_avg","degf_lo","degf_hi","rh_avg","site"
2020-08-07 09:00:00,81.01,79.7,82,51.64,"MWT3"
2020-08-07 10:00:00,83.83,82.6,85.3,48.07,"MWT3"
2020-08-07 11:00:00,87.97,86.5,89.8,44.13,"MWT3"
2020-08-07 12:00:00,91.6,90.1,93.2,40.36,"MWT3"
2020-08-07 13:00:00,93.91,93.2,94.5,38.55,"MWT3"
2020-08-07 14:00:00,94.35,93,95.5,37.23,"MWT3"
2020-08-07 15:00:00,95.04,94.5,96.3,37.43,"MWT3"
2020-08-07 16:00:00,92.85,90.1,94.5,42.02,"MWT3"
2020-08-07 17:00:00,86.65,84.7,89.4,51.45,"MWT3"
2020-08-07 18:00:00,82.34,79.3,85.1,57.63,"MWT3"
2020-08-07 19:00:00,76.23,73.9,79.5,69.2,"MWT3"
2020-08-07 20:00:00,72.68,71.2,74.1,71.23,"MWT3"
2020-08-07 21:00:00,70.58,69.8,71.8,68.67,"MWT3"
2020-08-07 22:00:00,69.42,68.4,70.5,68.65,"MWT3"
2020-08-07 23:00:00,67.8,67.3,68.9,66.1,"MWT3"
2020-08-08 00:00:00,67.26,66.2,68,63.49,"MWT3"
2020-08-08 01:00:00,65.41,63.9,66.9,69.04,"MWT3"
2020-08-08 02:00:00,64.77,62.1,66.9,68.37,"MWT3"
2020-08-08 03:00:00,62.89,62.4,63.7,78.99,"MWT3"
2020-08-08 04:00:00,62.67,62.1,63.5,82.58,"MWT3"
2020-08-08 05:00:00,60.83,59.5,62.8,80.14,"MWT3"
2020-08-08 06:00:00,62.16,59.9,65.7,75,"MWT3"
2020-08-08 07:00:00,68.46,66.4,71.4,74.18,"MWT3"
2020-08-08 08:00:00,77.74,72.9,82.9,66.6,"MWT3"
2020-08-08 09:00:00,86.92,84.2,89.8,49.42,"MWT3"
2020-08-08 10:00:00,90.62,89.4,91.6,42.16,"MWT3"
2020-08-08 11:00:00,93.26,91.6,95.4,38.27,"MWT3"
2020-08-08 12:00:00,96.6,95.7,98.2,35.49,"MWT3"
2020-08-08 13:00:00,99.58,99.1,100.6,34.74,"MWT3"
2020-08-08 14:00:00,98.68,97.9,99.7,35.45,"MWT3"
2020-08-08 15:00:00,97.93,96.8,98.6,37.18,"MWT3"
2020-08-08 16:00:00,94.38,92.3,97.5,45.67,"MWT3"
2020-08-08 17:00:00,88.86,86.2,92.1,52.93,"MWT3"
2020-08-08 18:00:00,83.74,81.3,86.9,57.84,"MWT3"
2020-08-08 19:00:00,78.35,77,80.1,69.01,"MWT3"
2020-08-08 20:00:00,75.79,74.5,77.4,67.25,"MWT3"
2020-08-08 21:00:00,73.28,72.1,74.8,66.9,"MWT3"
2020-08-08 22:00:00,72.32,71.8,73,68.43,"MWT3"
2020-08-08 23:00:00,70.46,69.1,71.4,63.75,"MWT3"
2020-08-09 00:00:00,70.23,68.9,71.1,60.82,"MWT3"
2020-08-09 01:00:00,70.16,69.4,70.9,57.09,"MWT3"
2020-08-09 02:00:00,67.43,65.8,69.4,67.52,"MWT3"
2020-08-09 03:00:00,66.03,64.9,67.3,65.66,"MWT3"
2020-08-09 04:00:00,63.86,63,65.1,69.84,"MWT3"
2020-08-09 05:00:00,62.45,61.3,63.7,75.91,"MWT3"
2020-08-09 06:00:00,63.78,61.7,66.2,75.07,"MWT3"
2020-08-09 07:00:00,68.53,66.4,72.3,80.54,"MWT3"
2020-08-09 08:00:00,78.01,73.8,84.2,65.57,"MWT3"
2020-08-09 09:00:00,87.36,84.9,91.2,47.43,"MWT3"
2020-08-09 10:00:00,91.93,90.3,94.1,43.26,"MWT3"
2020-08-09 11:00:00,96.83,94.5,98.8,38.05,"MWT3"
2020-08-09 12:00:00,100.47,99.1,101.8,34.47,"MWT3"
2020-08-09 13:00:00,103.83,102,105.1,28.85,"MWT3"
2020-08-09 14:00:00,101.67,100.4,104.5,33.54,"MWT3"
2020-08-09 15:00:00,101.63,100.4,103.3,38.54,"MWT3"
2020-08-09 16:00:00,97.01,94.5,99.7,48.88,"MWT3"
2020-08-09 17:00:00,90.81,88.2,93.4,53.09,"MWT3"
2020-08-09 18:00:00,84.85,82.2,87.6,59.12,"MWT3"
2020-08-09 19:00:00,80,78.4,82,67.99,"MWT3"
2020-08-09 20:00:00,77.71,76.5,78.6,61.49,"MWT3"
2020-08-09 21:00:00,75.35,74.1,77,65.23,"MWT3"
2020-08-09 22:00:00,73.15,71.1,75,66.78,"MWT3"
2020-08-09 23:00:00,70.9,69.8,73,67.4,"MWT3"
2020-08-10 00:00:00,71.03,70.2,73.6,60.23,"MWT3"
2020-08-10 01:00:00,70.05,68.2,71.2,67.08,"MWT3"
2020-08-10 02:00:00,68.07,67.6,68.9,75.01,"MWT3"
2020-08-10 03:00:00,66.9,66,68.2,76.76,"MWT3"
2020-08-10 04:00:00,65.45,64.2,66.7,76.94,"MWT3"
2020-08-10 05:00:00,63.9,62.1,64.9,73.22,"MWT3"
2020-08-10 06:00:00,64.8,64,65.7,78.36,"MWT3"
2020-08-10 07:00:00,69.45,66.4,73.2,79.18,"MWT3"
2020-08-10 08:00:00,79.78,75,85.8,62,"MWT3"
2020-08-10 09:00:00,89.68,87.4,92.5,44.85,"MWT3"
2020-08-10 10:00:00,93.99,93.6,95,41.17,"MWT3"
2020-08-10 11:00:00,95.78,94.5,97.5,40.87,"MWT3"
2020-08-10 12:00:00,100.59,98.8,103.1,37.54,"MWT3"
2020-08-10 13:00:00,104.2,103.6,104.7,33.5,"MWT3"
2020-08-10 14:00:00,102.28,101.5,103.3,37.67,"MWT3"
2020-08-10 15:00:00,101.48,99.9,102.6,39.63,"MWT3"
2020-08-10 16:00:00,97.32,95,100.6,45.8,"MWT3"
2020-08-10 17:00:00,91.08,88.3,94.6,52.1,"MWT3"
2020-08-10 18:00:00,85.32,82.8,87.8,54.6,"MWT3"
2020-08-10 19:00:00,79.63,78.1,82.2,59.76,"MWT3"
2020-08-10 20:00:00,77.08,75.9,78.8,63,"MWT3"
2020-08-10 21:00:00,73.25,71.2,75.6,64.85,"MWT3"
2020-08-10 22:00:00,70.96,70.2,72.5,67.37,"MWT3"
2020-08-10 23:00:00,72.27,70.9,73.8,57.96,"MWT3"
2020-08-11 00:00:00,72.33,70.7,73.2,54.82,"MWT3"
2020-08-11 01:00:00,69,67.3,71.2,67.89,"MWT3"
2020-08-11 02:00:00,67.03,65.7,68,73.78,"MWT3"
2020-08-11 03:00:00,65.11,64.2,65.8,69.85,"MWT3"
2020-08-11 04:00:00,64.78,64,65.5,68.3,"MWT3"
2020-08-11 05:00:00,64.29,63,66.4,70.71,"MWT3"
2020-08-11 06:00:00,62.92,62.2,63.9,85.04,"MWT3"
2020-08-11 07:00:00,67.98,65.1,71.6,80.76,"MWT3"
2020-08-11 08:00:00,76.79,72.9,82.2,60.52,"MWT3"
2020-08-11 09:00:00,85.35,83.3,88,45.98,"MWT3"
2020-08-11 10:00:00,88.64,87.8,89.8,42.38,"MWT3"
2020-08-11 11:00:00,91.53,90.5,92.7,40.83,"MWT3"
2020-08-11 12:00:00,95.29,94.3,96.8,37.97,"MWT3"
2020-08-11 13:00:00,98.91,97.9,100.4,36.83,"MWT3"
2020-08-11 14:00:00,98.33,97.5,99.3,40.23,"MWT3"
2020-08-11 15:00:00,99.71,98.8,100.8,39.11,"MWT3"
2020-08-11 16:00:00,95.15,92.1,98.2,46.4,"MWT3"
2020-08-11 17:00:00,89.56,87.8,92.5,53.26,"MWT3"
2020-08-11 18:00:00,84.21,81.7,87.6,58.68,"MWT3"
2020-08-11 19:00:00,78.31,76.6,80.8,69.49,"MWT3"
2020-08-11 20:00:00,75.96,75.2,76.8,67.98,"MWT3"
2020-08-11 21:00:00,74.63,74.3,75.6,67.18,"MWT3"
2020-08-11 22:00:00,72.93,71.6,74.8,71.18,"MWT3"
2020-08-11 23:00:00,73.03,72.3,73.8,66.68,"MWT3"
2020-08-12 00:00:00,71.72,70.7,73.4,68.34,"MWT3"
2020-08-12 01:00:00,69.88,68.2,71.4,72.38,"MWT3"
2020-08-12 02:00:00,67.68,66.9,68.7,75.88,"MWT3"
2020-08-12 03:00:00,66.29,65.5,67.6,77.31,"MWT3"
2020-08-12 04:00:00,64.69,63.7,66.4,79.88,"MWT3"
2020-08-12 05:00:00,62.87,61.3,64.6,85.54,"MWT3"
2020-08-12 06:00:00,62.39,61.3,63.7,88.22,"MWT3"
2020-08-12 07:00:00,67.35,64.8,70.5,83.8,"MWT3"
2020-08-12 08:00:00,76.82,72,82.4,66.97,"MWT3"
2020-08-12 09:00:00,86.11,83.7,88.3,49.68,"MWT3"
2020-08-12 10:00:00,89.96,89.1,91,45.1,"MWT3"
2020-08-12 11:00:00,93.59,91.8,95.9,42.37,"MWT3"
2020-08-12 12:00:00,98.99,97.9,100.2,34.75,"MWT3"
2020-08-12 13:00:00,101.62,100.2,102.7,33.98,"MWT3"
2020-08-12 14:00:00,101.73,99,103.1,35.85,"MWT3"
2020-08-12 15:00:00,98.4,97.7,99.3,39.79,"MWT3"
2020-08-12 16:00:00,95.14,92.7,98.6,44.28,"MWT3"
2020-08-12 17:00:00,89.34,86.4,92.5,55.44,"MWT3"
2020-08-12 18:00:00,84.05,81.3,86.5,63.88,"MWT3"
2020-08-12 19:00:00,79.74,79,80.6,71.03,"MWT3"
2020-08-12 20:00:00,77.58,76.6,79,58.04,"MWT3"
2020-08-12 21:00:00,75.06,73.8,76.3,62.45,"MWT3"
2020-08-12 22:00:00,74.79,73.6,75.6,64.09,"MWT3"
2020-08-12 23:00:00,73.53,72.9,74.3,66.6,"MWT3"
2020-08-13 00:00:00,72.81,72,73.4,65.55,"MWT3"
2020-08-13 01:00:00,70.55,69.1,72.1,63.37,"MWT3"
2020-08-13 02:00:00,69.35,68.4,70.7,57.87,"MWT3"
2020-08-13 03:00:00,67.83,66.2,69.8,61.92,"MWT3"
2020-08-13 04:00:00,68,67.5,68.5,62.18,"MWT3"
2020-08-13 05:00:00,67.5,64.9,70,65.19,"MWT3"
2020-08-13 06:00:00,67.7,65.7,71.6,71.94,"MWT3"
2020-08-13 07:00:00,73.25,72.5,74.1,74.61,"MWT3"
2020-08-13 08:00:00,75.91,74.1,77.7,69.72,"MWT3"
2020-08-13 09:00:00,75.32,74.3,76.8,74.95,"MWT3"
2020-08-13 10:00:00,76.37,75.2,77.5,77.58,"MWT3"
2020-08-13 11:00:00,78.69,77.2,80.4,74.08,"MWT3"
2020-08-13 12:00:00,78.73,78.1,80.1,74.17,"MWT3"
2020-08-13 13:00:00,81.21,79.9,82,72.29,"MWT3"
2020-08-13 14:00:00,82.84,81,84,72.75,"MWT3"
2020-08-13 15:00:00,86.93,84.6,88.5,60.98,"MWT3"
2020-08-13 16:00:00,86.27,85.8,86.7,61.33,"MWT3"
2020-08-13 17:00:00,83.36,81.5,86.2,68.74,"MWT3"
2020-08-13 18:00:00,80.19,78.4,82,73.8,"MWT3"
2020-08-13 19:00:00,77.55,76.3,79.2,70.23,"MWT3"
2020-08-13 20:00:00,76.95,76.6,77.4,66.47,"MWT3"
2020-08-13 21:00:00,76.16,75.2,77,63.12,"MWT3"
2020-08-13 22:00:00,75.64,74.5,77,65.02,"MWT3"
2020-08-13 23:00:00,76.36,74.8,77.7,62.16,"MWT3"
2020-08-14 00:00:00,74.13,73.2,75.4,66.2,"MWT3"
2020-08-14 01:00:00,73.05,72,73.8,71.21,"MWT3"
2020-08-14 02:00:00,70.76,69.4,73.2,78.72,"MWT3"
2020-08-14 03:00:00,68.93,68.2,70,81.6,"MWT3"
2020-08-14 04:00:00,69.48,68.7,70,80.22,"MWT3"
2020-08-14 05:00:00,68.35,67.1,69.6,74.44,"MWT3"
2020-08-14 06:00:00,68.3,67.6,69.1,70.18,"MWT3"
2020-08-14 07:00:00,71.58,70,74.3,76.63,"MWT3"
2020-08-14 08:00:00,81.02,75.9,87.4,64.17,"MWT3"
2020-08-14 09:00:00,91.72,88.7,94.6,45.33,"MWT3"
2020-08-14 10:00:00,96.51,95,97.9,36.79,"MWT3"
2020-08-14 11:00:00,98.48,97,100.2,35.07,"MWT3"
2020-08-14 12:00:00,102.55,101.3,103.3,28.98,"MWT3"
2020-08-14 13:00:00,105.92,104.5,107.1,29.95,"MWT3"
2020-08-14 14:00:00,105.1,104.5,106.5,33.35,"MWT3"
2020-08-14 15:00:00,103.95,102.7,105.3,37.98,"MWT3"
2020-08-14 16:00:00,100.39,95.9,103.5,44.73,"MWT3"
2020-08-14 17:00:00,93.93,91.4,96.8,51.25,"MWT3"
2020-08-14 18:00:00,88.15,85.8,91.4,62.22,"MWT3"
2020-08-14 19:00:00,83.09,80.8,86.2,69.51,"MWT3"
2020-08-14 20:00:00,79.11,77,81.1,69.81,"MWT3"
2020-08-14 21:00:00,75.89,75,77.4,65,"MWT3"
2020-08-14 22:00:00,74.77,73.8,75.7,62.55,"MWT3"
2020-08-14 23:00:00,74.23,73.8,75,57.93,"MWT3"
2020-08-15 00:00:00,73.33,72.3,75.2,58.93,"MWT3"
2020-08-15 01:00:00,75.15,74.3,76.3,48.77,"MWT3"
2020-08-15 02:00:00,72.36,70.7,74.1,60.02,"MWT3"
2020-08-15 03:00:00,70.28,69.6,71.8,69.33,"MWT3"
2020-08-15 04:00:00,71.18,70.5,71.8,57.22,"MWT3"
2020-08-15 05:00:00,72.11,71.2,72.9,51.12,"MWT3"
2020-08-15 06:00:00,70.22,68.7,72.5,67.63,"MWT3"
2020-08-15 07:00:00,74.46,70.7,77.2,66.91,"MWT3"
2020-08-15 08:00:00,80.85,77.9,85.1,66.78,"MWT3"
2020-08-15 09:00:00,87.44,84.4,92.5,65.73,"MWT3"
2020-08-15 10:00:00,97.12,95,98.6,50.5,"MWT3"
2020-08-15 11:00:00,93.01,91.2,96.4,60.86,"MWT3"
2020-08-15 12:00:00,96.48,94.8,97.9,54.35,"MWT3"
2020-08-15 13:00:00,96.82,95.9,97.9,54.48,"MWT3"
2020-08-15 14:00:00,92.05,88.5,97,62.93,"MWT3"
2020-08-15 15:00:00,86.66,85.3,88.2,61.92,"MWT3"
2020-08-15 16:00:00,82.2,76.3,92.1,73.23,"MWT3"
2020-08-15 17:00:00,77.08,75.9,77.9,91.65,"MWT3"
2020-08-15 18:00:00,79.91,79,80.6,94.96,"MWT3"
2020-08-15 19:00:00,78.95,77,80.6,94.39,"MWT3"
2020-08-15 20:00:00,76.24,75.2,77.5,92.25,"MWT3"
2020-08-15 21:00:00,75.1,74.3,76.1,89.55,"MWT3"
2020-08-15 22:00:00,74.38,73.9,75,87.44,"MWT3"
2020-08-15 23:00:00,74.72,73.9,76.1,81.08,"MWT3"
2020-08-16 00:00:00,75.53,74.8,76.3,73.53,"MWT3"
2020-08-16 01:00:00,74.98,74.7,75.7,82.53,"MWT3"
2020-08-16 02:00:00,74.56,72.7,75.9,83.23,"MWT3"
2020-08-16 03:00:00,72.09,71.6,73.2,89.37,"MWT3"
2020-08-16 04:00:00,71.75,71.4,72.5,87.18,"MWT3"
2020-08-16 05:00:00,71.65,71.2,72.1,88.83,"MWT3"
2020-08-16 06:00:00,72.58,71.6,73.8,89.29,"MWT3"
2020-08-16 07:00:00,77.27,74.7,79.5,75.96,"MWT3"
2020-08-16 08:00:00,83.59,80.4,87.1,65.85,"MWT3"
2020-08-16 09:00:00,89.22,88.3,90.9,55.12,"MWT3"
2020-08-16 10:00:00,93.67,91.9,95.4,46.98,"MWT3"
2020-08-16 11:00:00,96.89,95.9,97.9,38.77,"MWT3"
2020-08-16 12:00:00,99.28,98.4,100,36.98,"MWT3"
2020-08-16 13:00:00,100.81,100.2,101.7,35.53,"MWT3"
2020-08-16 14:00:00,100.44,99.7,101.1,34.19,"MWT3"
2020-08-16 15:00:00,100.73,99.9,101.7,35.08,"MWT3"
2020-08-16 16:00:00,98.47,96.3,100.8,36.77,"MWT3"
2020-08-16 17:00:00,94.76,92.8,96.3,39.25,"MWT3"
2020-08-16 18:00:00,89.24,86,93,49.94,"MWT3"
2020-08-16 19:00:00,84.38,82.8,86.4,54.2,"MWT3"
2020-08-16 20:00:00,82.49,81.5,83.3,58.26,"MWT3"
2020-08-16 21:00:00,83.45,82.2,84.4,47.25,"MWT3"
2020-08-16 22:00:00,83.21,82.4,84.6,49.01,"MWT3"
2020-08-16 23:00:00,81.11,78.8,84,55.39,"MWT3"
2020-08-17 00:00:00,76.87,74.7,78.6,67.56,"MWT3"
2020-08-17 01:00:00,77.95,77.2,79.2,63.79,"MWT3"
2020-08-17 02:00:00,76.78,75.9,77.7,67.13,"MWT3"
2020-08-17 03:00:00,76.22,75.6,77,63.08,"MWT3"
2020-08-17 04:00:00,75.6,74.3,77.5,63.59,"MWT3"
2020-08-17 05:00:00,75,73.6,76.5,59.37,"MWT3"
2020-08-17 06:00:00,72.33,71.2,74.1,78.68,"MWT3"
2020-08-17 07:00:00,75.73,74.3,77.5,79.08,"MWT3"
2020-08-17 08:00:00,83.43,79.2,88.3,76.75,"MWT3"
2020-08-17 09:00:00,92.13,89.4,93.9,53.05,"MWT3"
2020-08-17 10:00:00,96.33,95,97.3,43.73,"MWT3"
2020-08-17 11:00:00,99.17,97.5,100.8,43.98,"MWT3"
2020-08-17 12:00:00,102.08,101.5,103.3,37.48,"MWT3"
2020-08-17 13:00:00,100.33,97,102.7,36.6,"MWT3"
2020-08-17 14:00:00,99.76,97.2,100.8,35.93,"MWT3"
2020-08-17 15:00:00,100.17,99.1,101.1,36.09,"MWT3"
2020-08-17 16:00:00,97.3,96.1,100,35.16,"MWT3"
2020-08-17 17:00:00,95.47,93.9,96.8,35.85,"MWT3"
2020-08-17 18:00:00,92.34,90.3,94.6,39.02,"MWT3"
2020-08-17 19:00:00,89.58,88.7,90.9,42.76,"MWT3"
2020-08-17 20:00:00,89.2,88,90.1,38.67,"MWT3"
2020-08-17 21:00:00,88.95,88,89.8,36.33,"MWT3"
2020-08-17 22:00:00,85.22,81.9,89.4,46.51,"MWT3"
2020-08-17 23:00:00,79.08,77.5,81.7,64.38,"MWT3"
2020-08-18 00:00:00,77.23,76.6,77.9,67.34,"MWT3"
2020-08-18 01:00:00,75.98,75.2,77.4,68.61,"MWT3"
2020-08-18 02:00:00,74.15,73,75.4,74.92,"MWT3"
2020-08-18 03:00:00,73.06,72.5,73.8,75.56,"MWT3"
2020-08-18 04:00:00,73.08,72.9,73.6,74.94,"MWT3"
2020-08-18 05:00:00,72.47,72,73.4,76.78,"MWT3"
2020-08-18 06:00:00,73.46,72.5,74.8,78.23,"MWT3"
2020-08-18 07:00:00,77.89,76.1,79.5,75.51,"MWT3"
2020-08-18 08:00:00,83.53,80.8,86.4,60.16,"MWT3"
2020-08-18 09:00:00,90.92,87.3,93.6,53,"MWT3"
2020-08-18 10:00:00,94.91,93.6,95.9,46.41,"MWT3"
2020-08-18 11:00:00,96.78,96.3,97.3,40.01,"MWT3"
2020-08-18 12:00:00,98.81,97.7,99.7,37.86,"MWT3"
2020-08-18 13:00:00,99.89,99.1,100.9,37.19,"MWT3"
2020-08-18 14:00:00,99.55,99.1,100.2,38.68,"MWT3"
2020-08-18 15:00:00,98.86,98.2,100,37.44,"MWT3"
2020-08-18 16:00:00,96.72,95,98.8,39.23,"MWT3"
2020-08-18 17:00:00,93.04,90.5,95.5,47.42,"MWT3"
2020-08-18 18:00:00,87.87,85.1,91,60.38,"MWT3"
2020-08-18 19:00:00,82.99,81.1,85.3,65.18,"MWT3"
2020-08-18 20:00:00,80.56,79.3,82.2,64.15,"MWT3"
2020-08-18 21:00:00,79.72,79.3,80.6,64.46,"MWT3"
2020-08-18 22:00:00,79.84,79.2,80.6,64.52,"MWT3"
2020-08-18 23:00:00,79.41,78.4,80.4,64.68,"MWT3"
2020-08-19 00:00:00,77.09,75,79.2,67.18,"MWT3"
2020-08-19 01:00:00,76.99,75.7,78.6,60.28,"MWT3"
2020-08-19 02:00:00,75.08,73.6,77,71.34,"MWT3"
2020-08-19 03:00:00,72.46,71.6,73.4,77.06,"MWT3"
2020-08-19 04:00:00,71.55,70.9,72.5,75.22,"MWT3"
2020-08-19 05:00:00,71.03,70.3,71.6,73.1,"MWT3"
2020-08-19 06:00:00,69.95,69.1,70.7,76.94,"MWT3"
2020-08-19 07:00:00,70.78,69.3,72.7,83.15,"MWT3"
2020-08-19 08:00:00,76.43,73.9,79.3,79.07,"MWT3"
2020-08-19 09:00:00,84.13,80.6,88.2,65.36,"MWT3"
2020-08-19 10:00:00,91,89.4,92.3,51.73,"MWT3"
2020-08-19 11:00:00,93.83,92.7,94.8,44.44,"MWT3"
2020-08-19 12:00:00,94.41,93.7,95.7,31.43,"MWT3"
2020-08-19 13:00:00,93.51,92.5,95,27.54,"MWT3"
2020-08-19 14:00:00,92.01,91.6,92.8,28.54,"MWT3"
2020-08-19 15:00:00,91.46,90.5,92.1,30.17,"MWT3"
2020-08-19 16:00:00,90.35,90,91,28.27,"MWT3"
2020-08-19 17:00:00,88.73,86.7,90.7,26.08,"MWT3"
2020-08-19 18:00:00,85.15,83.1,87.3,29.65,"MWT3"
2020-08-19 19:00:00,81.37,79.9,83.1,35.83,"MWT3"
2020-08-19 20:00:00,80.86,79.5,82.2,34.77,"MWT3"
2020-08-19 21:00:00,79.26,78.4,81.1,37.85,"MWT3"
2020-08-19 22:00:00,76.92,75.2,79.3,43.15,"MWT3"
2020-08-19 23:00:00,73.18,70.2,75.7,57.09,"MWT3"
2020-08-20 00:00:00,69.23,68,70.9,69.41,"MWT3"
2020-08-20 01:00:00,67.2,66.7,68.5,72.68,"MWT3"
2020-08-20 02:00:00,66.86,65.8,67.6,68.78,"MWT3"
2020-08-20 03:00:00,66.09,64,67.5,60.86,"MWT3"
2020-08-20 04:00:00,65.2,64.4,66.2,57.62,"MWT3"
2020-08-20 05:00:00,65.4,64,67.8,52.91,"MWT3"
2020-08-20 06:00:00,67.28,65.8,68.7,53.74,"MWT3"
2020-08-20 07:00:00,67.47,66.6,68.5,66.33,"MWT3"
2020-08-20 08:00:00,71.87,69.6,74.8,75.58,"MWT3"
2020-08-20 09:00:00,78.33,76.1,81.3,60.99,"MWT3"
2020-08-20 10:00:00,82.42,80.4,85.8,50.28,"MWT3"
2020-08-20 11:00:00,89.52,87.3,91.6,43.38,"MWT3"
2020-08-20 12:00:00,92.04,90.9,93.2,37.88,"MWT3"
2020-08-20 13:00:00,95.03,93.7,96.4,35.04,"MWT3"
2020-08-20 14:00:00,94.69,93.4,96.3,38.06,"MWT3"
2020-08-20 15:00:00,91.9,90,93.9,39.98,"MWT3"
2020-08-20 16:00:00,88.53,86.5,90.7,41.92,"MWT3"
2020-08-20 17:00:00,83.37,80.1,86.9,46.61,"MWT3"
2020-08-20 18:00:00,77.78,75.4,80.2,51.67,"MWT3"
2020-08-20 19:00:00,73.09,71.2,75.7,57.83,"MWT3"
2020-08-20 20:00:00,70.93,70.3,71.8,58.02,"MWT3"
2020-08-20 21:00:00,69.48,68.5,70.9,61.82,"MWT3"
2020-08-20 22:00:00,68.42,66.9,69.4,65.34,"MWT3"
2020-08-20 23:00:00,65.73,64.9,67.3,70.69,"MWT3"
2020-08-21 00:00:00,64.84,63.7,66.4,60.88,"MWT3"
2020-08-21 01:00:00,65.96,64.8,67.3,48.74,"MWT3"
2020-08-21 02:00:00,65.16,63.7,67.1,52.98,"MWT3"
2020-08-21 03:00:00,62.39,60.6,64.4,61.7,"MWT3"
2020-08-21 04:00:00,62.95,60.8,64.8,52.48,"MWT3"
2020-08-21 05:00:00,62.05,60.1,63.5,57.13,"MWT3"
2020-08-21 06:00:00,59.72,58.6,60.6,70.43,"MWT3"
2020-08-21 07:00:00,63.04,59.9,66,68.02,"MWT3"
2020-08-21 08:00:00,72.05,67.5,76.8,63.53,"MWT3"
2020-08-21 09:00:00,80.64,77.9,83.1,58.16,"MWT3"
2020-08-21 10:00:00,86.34,84.6,88,50.22,"MWT3"
2020-08-21 11:00:00,89.88,88.5,91.6,43.75,"MWT3"
2020-08-21 12:00:00,92.81,91.6,94.1,40.58,"MWT3"
2020-08-21 13:00:00,95.28,93.9,96.1,40.58,"MWT3"
2020-08-21 14:00:00,93.29,92.5,94.6,43.98,"MWT3"
2020-08-21 15:00:00,90.94,88.9,93,45.9,"MWT3"
2020-08-21 16:00:00,84.67,81.9,88.9,49.87,"MWT3"
2020-08-21 17:00:00,80.86,79.7,82.4,53.66,"MWT3"
2020-08-21 18:00:00,77.83,76.1,79.9,56.25,"MWT3"
2020-08-21 19:00:00,73.91,72.5,76.3,67.56,"MWT3"
2020-08-21 20:00:00,71.32,70.7,73,72.03,"MWT3"
2020-08-21 21:00:00,70.52,70,71.4,72.78,"MWT3"
2020-08-21 22:00:00,69.55,68.4,71.1,75.74,"MWT3"
2020-08-21 23:00:00,68.08,67.3,69.4,71,"MWT3"
2020-08-22 00:00:00,68.69,67.3,70,70.73,"MWT3"
2020-08-22 01:00:00,67.28,66.6,68.2,71.23,"MWT3"
2020-08-22 02:00:00,67.49,66.6,68,69.16,"MWT3"
2020-08-22 03:00:00,65.75,65.1,66.9,76.49,"MWT3"
2020-08-22 04:00:00,65.45,63.3,67.3,76.42,"MWT3"
2020-08-22 05:00:00,64.55,63,66.2,73.44,"MWT3"
2020-08-22 06:00:00,66.3,65.7,68,76,"MWT3"
2020-08-22 07:00:00,71.18,68,74.7,85.02,"MWT3"
2020-08-22 08:00:00,77,74.7,79.7,71.35,"MWT3"
2020-08-22 09:00:00,83.53,81,86.4,57.49,"MWT3"
2020-08-22 10:00:00,88.59,87.4,90.5,47.91,"MWT3"
2020-08-22 11:00:00,91.28,90.1,91.9,47.33,"MWT3"
2020-08-22 12:00:00,94.81,93.6,96.8,44.43,"MWT3"
2020-08-22 13:00:00,96.34,94.8,97.5,45.47,"MWT3"
2020-08-22 14:00:00,98.14,97.7,98.8,45.23,"MWT3"
2020-08-22 15:00:00,95.87,92.7,97.9,50.02,"MWT3"
2020-08-22 16:00:00,90.82,88.5,93,56.53,"MWT3"
2020-08-22 17:00:00,87,84.6,89.1,59.92,"MWT3"
2020-08-22 18:00:00,82.27,81,84.7,71.28,"MWT3"
2020-08-22 19:00:00,79.5,77.7,82.2,77.61,"MWT3"
2020-08-22 20:00:00,77.01,75.9,78.1,76.58,"MWT3"
2020-08-22 21:00:00,75.05,73.9,76.6,73.33,"MWT3"
2020-08-22 22:00:00,73.29,72.5,74.3,71.26,"MWT3"
2020-08-22 23:00:00,72.26,71.6,73.2,73.05,"MWT3"
2020-08-23 00:00:00,72.68,72,73,68.24,"MWT3"
2020-08-23 01:00:00,72.23,71.1,73.4,71.14,"MWT3"
2020-08-23 02:00:00,71.37,69.3,74.1,78.34,"MWT3"
2020-08-23 03:00:00,68.2,67.5,69.8,83.36,"MWT3"
2020-08-23 04:00:00,67.05,65.8,68.4,79.84,"MWT3"
2020-08-23 05:00:00,66.08,65.5,66.9,79.49,"MWT3"
2020-08-23 06:00:00,65.85,65.1,67.5,79.3,"MWT3"
2020-08-23 07:00:00,70.03,67.5,73.8,85.51,"MWT3"
2020-08-23 08:00:00,77.63,74.1,82,79.7,"MWT3"
2020-08-23 09:00:00,84.37,82.4,86.9,63.52,"MWT3"
2020-08-23 10:00:00,88.86,88.2,90,55.23,"MWT3"
2020-08-23 11:00:00,90.33,88.9,91.6,48.51,"MWT3"
2020-08-23 12:00:00,90.23,88.9,91.8,48.22,"MWT3"
2020-08-23 13:00:00,89.95,88.7,90.9,54.47,"MWT3"
2020-08-23 14:00:00,90.9,90.1,92.1,57.44,"MWT3"
2020-08-23 15:00:00,90.73,89.4,91.9,55.54,"MWT3"
2020-08-23 16:00:00,87.08,84.4,90.1,61.65,"MWT3"
2020-08-23 17:00:00,83.53,82,85.1,72.71,"MWT3"
