"datetime","pest_nmbr","pest_dif","reviewed","event","site"
2019-09-27 16:30:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-27 17:00:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-27 17:30:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-27 18:00:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-27 18:30:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-27 19:01:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-27 19:31:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-27 20:26:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-27 20:56:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-27 21:26:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-27 21:56:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-27 22:26:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-27 22:56:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-27 23:33:00,1,0,"No",NA,"MWoolf_east"
2019-09-28 00:03:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 01:44:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 03:42:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 06:16:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 06:58:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 07:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 07:58:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 08:28:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 08:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 09:28:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 09:58:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 10:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 10:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 11:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 11:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 12:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 12:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 13:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 14:00:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 14:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 14:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 15:30:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 16:00:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 16:37:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 17:24:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 18:14:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 18:30:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 19:01:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 19:30:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 20:44:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 21:26:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-28 23:02:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 00:03:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 01:03:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 06:34:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 08:35:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 08:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 09:50:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 10:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 10:58:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 11:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 11:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 12:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 12:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 13:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 13:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 14:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 14:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 15:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 15:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 16:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 16:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 17:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 17:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 18:30:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 19:00:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 20:20:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 21:07:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 21:30:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 21:55:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 22:25:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 22:56:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 23:25:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-29 23:56:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 00:26:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 00:56:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 01:26:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 01:56:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 02:26:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 02:56:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 03:26:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 03:57:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 04:26:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 04:57:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 05:27:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 05:57:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 06:27:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 06:57:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 07:27:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 07:57:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 08:27:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 08:58:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 09:27:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 09:58:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 10:28:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 10:58:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 11:28:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 11:58:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 12:28:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 12:58:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 13:28:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 13:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 14:28:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 14:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 15:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 15:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 16:36:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 16:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 17:29:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 18:14:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 18:30:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 18:59:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 19:29:00,1,0,"No",NA,"MWoolf_east"
2019-09-30 20:00:00,1,0,"No",NA,"MWoolf_east"
2019-09-30 20:30:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 21:00:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 21:30:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 22:00:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 22:37:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 23:25:00,1,0,"Yes",NA,"MWoolf_east"
2019-09-30 23:56:00,1,0,"Yes",NA,"MWoolf_east"
2019-10-01 00:25:00,1,0,"Yes",NA,"MWoolf_east"
2019-10-01 00:56:00,1,0,"Yes",NA,"MWoolf_east"
2019-10-01 01:26:00,1,0,"Yes",NA,"MWoolf_east"
2019-10-01 01:56:00,1,0,"Yes",NA,"MWoolf_east"
2019-10-01 02:26:00,1,0,"Yes",NA,"MWoolf_east"
2019-10-01 02:56:00,1,0,"Yes",NA,"MWoolf_east"
2019-10-01 03:26:00,1,0,"Yes",NA,"MWoolf_east"
2019-10-01 03:56:00,1,0,"No",NA,"MWoolf_east"
2019-10-01 04:26:00,1,0,"Yes",NA,"MWoolf_east"
2019-10-01 04:57:00,1,0,"No",NA,"MWoolf_east"
2019-10-01 05:26:00,1,0,"Yes",NA,"MWoolf_east"
2019-10-01 05:57:00,1,0,"Yes",NA,"MWoolf_east"
2019-10-01 06:27:00,1,0,"Yes",NA,"MWoolf_east"
2019-10-01 06:27:01,0,0,"No","Sticky roll tweak","MWoolf_east"
2019-10-01 06:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 07:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 07:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 08:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 08:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 09:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 09:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 10:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 10:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 11:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 11:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 12:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 12:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 13:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 13:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 14:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 14:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 15:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 15:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 16:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 17:06:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 17:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 17:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 18:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 18:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 19:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 20:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 20:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-01 21:22:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 01:06:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 01:32:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 01:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 03:16:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 03:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 04:10:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 06:22:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 06:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 07:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 07:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 08:40:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 08:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 09:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 09:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 10:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 10:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 11:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 11:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 12:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 12:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 13:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 13:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 14:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 14:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 15:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 15:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 16:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 17:03:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 17:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 17:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 18:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 19:38:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 20:05:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 20:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 21:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 21:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 22:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 22:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-02 23:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 00:07:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 02:14:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 02:39:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 02:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 03:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 03:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 04:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 04:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 05:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 06:10:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 06:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 06:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 07:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 07:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 08:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 08:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 09:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 09:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 10:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 10:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 11:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 11:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 12:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 12:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 13:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 13:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 14:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 14:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 15:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 15:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 16:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 16:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 17:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 17:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 19:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 20:05:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 20:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 21:12:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 21:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 22:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 22:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 23:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-03 23:36:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 01:07:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 01:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 02:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 02:25:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 02:55:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 03:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 03:55:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 04:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 04:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 05:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 05:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 06:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 06:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 07:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 07:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 08:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 08:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 09:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 10:04:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 10:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 10:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 11:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 11:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 12:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 12:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 13:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 13:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 14:35:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 14:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 15:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 15:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 16:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 16:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 17:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 17:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 18:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 19:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 19:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 19:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 20:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 20:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 21:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 22:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 23:12:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-04 23:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 00:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 00:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 01:09:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 01:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 02:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 02:53:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 03:41:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 03:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 04:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 05:11:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 05:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 06:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 07:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 08:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 08:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 09:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 09:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 10:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 10:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 11:33:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 11:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 12:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 12:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 13:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 13:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 14:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 14:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 15:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 15:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 16:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 16:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 17:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 17:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 20:12:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 20:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 22:04:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-05 23:54:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 01:43:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 02:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 03:22:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 05:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 05:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 06:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 06:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 07:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 07:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 08:53:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 09:41:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 09:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 10:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 10:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 11:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 11:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 12:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 12:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 13:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 13:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 14:33:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 15:03:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 15:33:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 15:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 21:47:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 23:20:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-06 23:48:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 00:49:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 06:32:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 07:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 07:55:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 08:32:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 09:17:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 09:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 10:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 10:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 11:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 11:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 12:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 12:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 13:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 14:24:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 15:43:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 19:46:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 20:06:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-07 22:22:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 01:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 02:06:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 02:38:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 03:16:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 05:30:00,0,0,"No",NA,"MWoolf_east"
2019-10-08 06:35:00,0,0,"No",NA,"MWoolf_east"
2019-10-08 07:02:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 07:54:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 09:12:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 09:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 10:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 11:02:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 11:32:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 11:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 12:39:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 21:34:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 22:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-08 23:41:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-09 01:51:00,0,0,"No",NA,"MWoolf_east"
2019-10-09 02:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-10-09 03:08:00,0,0,"Yes",NA,"MWoolf_east"
