"datetime","pest_nmbr","pest_dif","reviewed","event","site"
2020-05-11 23:26:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 00:07:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 00:37:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 00:56:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 11:05:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 11:29:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 12:30:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 13:35:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 13:59:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 15:42:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 16:22:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 17:22:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 19:07:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 19:41:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 20:12:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 20:30:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 20:56:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 21:48:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-12 22:32:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-13 10:52:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-13 12:21:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-13 14:32:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-13 15:31:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-13 16:10:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-13 18:02:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-14 17:08:00,2,0,"Yes",NA,"mikewoolf2"
2020-05-14 17:08:01,0,0,"Yes","Sticky roll tweak","mikewoolf2"
2020-05-14 17:47:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-14 17:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-14 18:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-14 19:11:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-14 19:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-14 20:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-14 21:44:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 06:07:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 09:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 12:19:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 13:09:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 13:50:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 14:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 15:46:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 16:17:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 16:36:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 17:17:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 17:40:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 17:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 18:47:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 19:10:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-15 19:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-20 14:21:00,1,1,"Yes",NA,"mikewoolf2"
2020-05-20 15:08:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-20 17:21:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-20 21:23:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-20 23:32:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 06:00:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 10:39:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 11:50:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 12:45:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 12:57:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 13:48:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 14:27:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 15:08:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 16:14:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 17:04:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 17:59:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 18:28:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 21:28:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 23:46:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-21 23:59:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 00:29:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 01:22:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 01:59:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 02:29:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 02:59:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 03:30:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 05:00:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 05:48:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 06:00:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 06:42:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 07:12:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 09:14:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 11:08:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 11:26:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 12:42:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 13:08:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 14:03:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 14:49:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 15:38:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 16:33:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 17:08:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-22 20:09:00,1,0,"Yes",NA,"mikewoolf2"
2020-05-30 08:29:00,1,1,"Yes",NA,"mikewoolf2"
2020-05-30 08:29:01,0,0,"Yes","Sticky roll tweak","mikewoolf2"
2020-05-30 08:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 09:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 09:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 10:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 10:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 11:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 11:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 12:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 12:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 13:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 14:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 14:41:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 15:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 15:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 16:11:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 16:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 17:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 17:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 18:25:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 18:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 19:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 20:07:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 20:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 20:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 21:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 21:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 22:37:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 22:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 23:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-30 23:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 00:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 00:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 01:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 01:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 02:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 02:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 03:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 03:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 04:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 04:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 05:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 05:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 06:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 06:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 07:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 07:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 08:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 08:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 09:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 09:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 10:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 10:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 11:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 11:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 12:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 12:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 13:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 13:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 14:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 15:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 15:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 16:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 16:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 17:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 17:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 18:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 18:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 19:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 19:25:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 19:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 20:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 20:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 21:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 21:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 22:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 22:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 23:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-05-31 23:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 00:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 00:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 01:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 01:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 02:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 02:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 03:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 03:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 04:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 04:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 05:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 05:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 06:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 06:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 07:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 07:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 08:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 08:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 09:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 09:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 10:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 10:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 11:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 11:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 12:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 12:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 13:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 13:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 14:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 14:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 15:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 16:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 16:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 17:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 17:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 18:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 18:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 19:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 19:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 20:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 20:25:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 20:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 21:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 21:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 22:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 22:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 23:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-01 23:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 00:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 00:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 01:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 01:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 02:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 02:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 03:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 03:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 04:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 04:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 05:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 05:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 06:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 06:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 07:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 07:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 08:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 08:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 09:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 09:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 10:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 10:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 11:35:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 11:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 12:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 13:10:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 13:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 14:36:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 14:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 15:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 15:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 16:36:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 16:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 17:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 18:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 18:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 19:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 19:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 20:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 20:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 21:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 21:25:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 21:55:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 22:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 22:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 23:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-02 23:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 00:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 00:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 01:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 01:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 02:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 02:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 03:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 03:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 04:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 04:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 05:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 05:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 06:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 06:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 07:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 07:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 08:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 08:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 09:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 09:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 10:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 10:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 11:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 11:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 12:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 12:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 13:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 13:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 14:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 14:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 15:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 15:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 16:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 16:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 17:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 17:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 18:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 19:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 19:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 20:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 20:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 21:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 21:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 22:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 22:25:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 22:55:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 23:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-03 23:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 00:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 00:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 01:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 01:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 02:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 02:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 03:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 03:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 04:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 04:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 05:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 05:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 06:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 06:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 07:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 07:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 08:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 08:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 09:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 09:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 10:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 10:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 11:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 11:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 12:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 12:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 13:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 14:10:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 14:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 14:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 15:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 15:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 16:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 16:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 17:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 17:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 18:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 19:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 19:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 20:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 20:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 21:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 21:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 22:00:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 22:30:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 23:01:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 23:25:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-04 23:55:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 00:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 00:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 01:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 01:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 02:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 02:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 03:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 03:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 04:26:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 04:56:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 05:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 05:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 06:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 06:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 07:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 07:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 08:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 08:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 09:27:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 09:57:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 10:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 10:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 11:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 11:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 12:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 12:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 13:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 13:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 14:28:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 14:58:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 15:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 15:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 16:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 16:59:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 17:29:00,0,0,"Yes",NA,"mikewoolf2"
2020-06-05 17:59:00,0,0,"Yes",NA,"mikewoolf2"
